Time [s], O2 [raw], CO2 [ppm], Caliper [deg C], Disk[deg C], Ambient [deg C],
160.0, 0.0, 4846.0, 17.0, 17.229, 16.940, 
160.0, 0.0, 4846.0, 17.0, 17.299, 16.990, 
161.0, 0.0, 4964.0, 17.0, 17.319, 16.979, 
161.0, 0.0, 4964.0, 17.0, 17.259, 16.950, 
162.0, 0.0, 4964.0, 17.0, 17.309, 16.979, 
162.0, 0.0, 4964.0, 17.0, 17.339, 17.0, 
162.0, 0.0, 4964.0, 17.0, 17.220, 16.940, 
163.0, 0.0, 5022.0, 17.0, 17.210, 16.940, 
163.0, 0.0, 5080.0, 17.0, 17.210, 16.980, 
163.0, 0.0, 5080.0, 17.0, 17.289, 16.990, 
164.0, 0.0, 5080.0, 17.0, 17.289, 16.970, 
164.0, 0.0, 5080.0, 17.0, 17.269, 16.970, 
164.0, 0.0, 7540.0, 17.0, 17.250, 16.960, 
165.0, 0.0, 5206.0, 17.0, 17.349, 17.19, 
166.0, 0.0, 5206.0, 17.0, 17.269, 17.10, 
166.0, 0.0, 5206.0, 17.0, 17.329, 17.0, 
166.0, 0.0, 5206.0, 17.0, 17.309, 17.0, 
167.0, 0.0, 10000.0, 17.0, 17.209, 16.970, 
167.0, 0.0, 5301.0, 17.0, 17.339, 16.989, 
168.0, 0.0, 5301.0, 17.0, 17.319, 17.29, 
168.0, 0.0, 5301.0, 17.0, 17.289, 17.0, 
168.0, 0.0, 5301.0, 17.0, 17.259, 17.20, 
169.0, 0.0, 5301.0, 17.0, 17.269, 16.989, 
169.0, 0.0, 5381.0, 17.0, 17.279, 16.990, 
169.0, 0.0, 5381.0, 17.0, 17.239, 16.960, 
170.0, 0.0, 5381.0, 17.0, 17.209, 16.979, 
170.0, 0.0, 5381.0, 17.0, 17.229, 16.970, 
170.0, 0.0, 5381.0, 17.0, 17.289, 17.0, 
171.0, 0.0, 10000.0, 17.0, 17.269, 17.29, 
171.0, 0.0, 5500.0, 17.0, 17.360, 17.9, 
172.0, 0.0, 5500.0, 17.0, 17.369, 17.10, 
172.0, 0.0, 5500.0, 17.0, 17.289, 17.10, 
172.0, 0.0, 5500.0, 17.0, 17.299, 17.0, 
173.0, 0.0, 10000.0, 17.0, 17.269, 17.10, 
173.0, 0.0, 5592.0, 17.0, 17.259, 16.980, 
174.0, 0.0, 5592.0, 17.0, 17.329, 17.10, 
174.0, 0.0, 5592.0, 17.0, 17.329, 17.0, 
174.0, 0.0, 5592.0, 17.0, 17.339, 17.29, 
175.0, 0.0, 5592.0, 17.0, 17.369, 17.89, 
175.0, 0.0, 5608.0, 17.0, 17.319, 17.39, 
175.0, 0.0, 5608.0, 17.0, 17.289, 17.39, 
176.0, 0.0, 5608.0, 17.0, 17.319, 17.39, 
176.0, 0.0, 5608.0, 17.0, 17.339, 17.29, 
176.0, 0.0, 5608.0, 17.0, 17.319, 17.39, 
177.0, 0.0, 10000.0, 17.0, 17.149, 17.49, 
177.0, 0.0, 5651.0, 17.0, 17.240, 17.29, 
178.0, 0.0, 5651.0, 17.0, 17.210, 17.9, 
178.0, 0.0, 5651.0, 17.0, 17.269, 16.979, 
178.0, 0.0, 5651.0, 17.0, 17.269, 17.9, 
179.0, 0.0, 10000.0, 17.0, 17.250, 16.989, 
179.0, 0.0, 5695.0, 17.0, 17.329, 17.20, 
180.0, 0.0, 5695.0, 17.0, 17.319, 17.39, 
180.0, 0.0, 5695.0, 17.0, 17.339, 17.9, 
180.0, 0.0, 5695.0, 17.0, 17.339, 17.29, 
181.0, 0.0, 10000.0, 17.0, 17.149, 17.29, 
181.0, 0.0, 5755.0, 17.0, 17.299, 17.29, 
182.0, 0.0, 5755.0, 17.0, 17.199, 17.0, 
182.0, 0.0, 5755.0, 17.0, 17.289, 17.19, 
182.0, 0.0, 5755.0, 17.0, 17.309, 17.19, 
183.0, 0.0, 10000.0, 17.0, 17.369, 17.10, 
183.0, 0.0, 5814.0, 17.0, 17.289, 17.39, 
184.0, 0.0, 5814.0, 17.0, 17.209, 17.29, 
184.0, 0.0, 5814.0, 17.0, 17.289, 17.50, 
184.0, 0.0, 5814.0, 17.0, 17.190, 17.59, 
185.0, 0.0, 10000.0, 17.0, 17.329, 17.49, 
185.0, 0.0, 5856.0, 17.0, 17.369, 17.29, 
186.0, 0.0, 5856.0, 17.0, 17.339, 17.20, 
186.0, 0.0, 5856.0, 17.0, 17.269, 17.59, 
186.0, 0.0, 5856.0, 17.0, 17.360, 17.70, 
187.0, 0.0, 5856.0, 17.0, 17.250, 17.49, 
187.0, 0.0, 5911.0, 17.0, 17.250, 17.29, 
187.0, 0.0, 5911.0, 17.0, 17.239, 17.59, 
188.0, 0.0, 5911.0, 17.0, 17.210, 17.80, 
188.0, 0.0, 5911.0, 17.0, 17.399, 17.69, 
188.0, 0.0, 5911.0, 17.0, 17.269, 17.49, 
189.0, 0.0, 5955.500, 17.0, 17.289, 17.9, 
189.0, 0.0, 6000.0, 17.0, 17.319, 17.59, 
189.0, 0.0, 6000.0, 17.0, 17.360, 17.39, 
190.0, 0.0, 6000.0, 17.0, 17.389, 17.49, 
190.0, 0.0, 6000.0, 17.0, 17.319, 16.990, 
191.0, 0.0, 6000.0, 17.0, 17.299, 17.59, 
191.0, 0.0, 6096.0, 17.0, 17.259, 17.29, 
191.0, 0.0, 6096.0, 17.0, 17.129, 17.70, 
192.0, 0.0, 6096.0, 17.0, 17.289, 17.29, 
192.0, 0.0, 6096.0, 17.0, 17.369, 17.70, 
192.0, 0.0, 6096.0, 17.0, 17.199, 17.29, 
193.0, 0.0, 6150.500, 17.0, 17.279, 17.59, 
193.0, 0.0, 6205.0, 17.0, 17.189, 17.29, 
193.0, 0.0, 6205.0, 17.0, 17.360, 17.50, 
194.0, 0.0, 6205.0, 17.0, 17.239, 17.59, 
194.0, 0.0, 6205.0, 17.0, 17.349, 17.59, 
195.0, 0.0, 8102.500, 17.0, 17.339, 17.59, 
195.0, 0.0, 6318.0, 17.0, 17.190, 17.59, 
196.0, 0.0, 6318.0, 17.0, 17.419, 17.79, 
196.0, 0.0, 6318.0, 17.0, 17.379, 17.80, 
196.0, 0.0, 6318.0, 17.0, 17.79, 17.20, 
197.0, 0.0, 6386.500, 17.0, 17.229, 17.29, 
197.0, 0.0, 6455.0, 17.0, 17.129, 17.59, 
198.0, 0.0, 6455.0, 17.0, 17.259, 17.89, 
198.0, 0.0, 6455.0, 17.0, 17.129, 17.80, 
198.0, 0.0, 6455.0, 17.0, 17.339, 17.40, 
199.0, 0.0, 6455.0, 17.0, 17.289, 17.69, 
199.0, 0.0, 6571.0, 17.0, 17.289, 17.80, 
199.0, 0.0, 6571.0, 17.0, 17.309, 17.39, 
200.0, 0.0, 6571.0, 17.0, 17.279, 17.80, 
200.0, 0.0, 6571.0, 17.0, 17.220, 17.59, 
200.0, 0.0, 6571.0, 17.0, 17.389, 17.59, 
201.0, 0.0, 6642.0, 17.0, 17.369, 17.89, 
201.0, 0.0, 6713.0, 17.0, 17.369, 17.79, 
202.0, 0.0, 6713.0, 17.0, 17.369, 17.70, 
202.0, 0.0, 6713.0, 17.0, 17.369, 17.69, 
202.0, 0.0, 6713.0, 17.0, 17.410, 17.80, 
203.0, 0.0, 6713.0, 17.0, 17.179, 17.70, 
203.0, 0.0, 6848.0, 17.0, 17.470, 17.89, 
203.0, 0.0, 6848.0, 17.0, 17.379, 17.89, 
204.0, 0.0, 6848.0, 17.0, 17.369, 17.99, 
204.0, 0.0, 6848.0, 17.0, 17.309, 17.69, 
204.0, 0.0, 6848.0, 17.0, 17.259, 17.80, 
205.0, 0.0, 10000.0, 17.0, 17.269, 17.49, 
205.0, 0.0, 6948.0, 17.0, 17.319, 17.59, 
206.0, 0.0, 6948.0, 17.0, 17.369, 17.70, 
206.0, 0.0, 6948.0, 17.0, 17.289, 17.40, 
206.0, 0.0, 6948.0, 17.0, 17.279, 17.79, 
207.0, 0.0, 10000.0, 17.0, 17.429, 17.109, 
207.0, 0.0, 7049.0, 17.0, 17.309, 17.49, 
208.0, 0.0, 7049.0, 17.0, 17.319, 17.89, 
208.0, 0.0, 7049.0, 17.0, 17.239, 17.59, 
208.0, 0.0, 7049.0, 17.0, 17.399, 17.59, 
209.0, 0.0, 7049.0, 17.0, 17.269, 17.70, 
209.0, 0.0, 7144.0, 17.0, 17.389, 17.80, 
209.0, 0.0, 7144.0, 17.0, 17.210, 17.69, 
210.0, 0.0, 7144.0, 17.0, 17.319, 17.80, 
210.0, 0.0, 7144.0, 17.0, 17.329, 17.80, 
210.0, 0.0, 7144.0, 17.0, 17.419, 17.80, 
211.0, 0.0, 10000.0, 17.0, 17.410, 17.109, 
211.0, 0.0, 7196.0, 17.0, 17.399, 17.80, 
212.0, 0.0, 7196.0, 17.0, 17.389, 17.59, 
212.0, 0.0, 7196.0, 17.0, 17.410, 17.89, 
212.0, 0.0, 7196.0, 17.0, 17.449, 17.119, 
213.0, 0.0, 7223.500, 17.0, 17.440, 17.69, 
213.0, 0.0, 7251.0, 17.0, 17.369, 17.50, 
214.0, 0.0, 7251.0, 17.0, 17.419, 17.59, 
214.0, 0.0, 7251.0, 17.0, 17.339, 17.59, 
214.0, 0.0, 7251.0, 17.0, 17.429, 17.70, 
215.0, 0.0, 7251.0, 17.0, 17.429, 17.99, 
215.0, 0.0, 7314.0, 17.0, 17.419, 17.110, 
215.0, 0.0, 7314.0, 17.0, 17.449, 17.89, 
216.0, 0.0, 7314.0, 17.0, 17.339, 17.99, 
216.0, 0.0, 7314.0, 17.0, 17.419, 17.89, 
216.0, 0.0, 7314.0, 17.0, 17.339, 17.99, 
217.0, 0.0, 7333.500, 17.0, 17.339, 17.119, 
217.0, 0.0, 7353.0, 17.0, 17.419, 17.99, 
218.0, 0.0, 7353.0, 17.0, 17.239, 17.80, 
218.0, 0.0, 7353.0, 17.0, 17.170, 17.110, 
218.0, 0.0, 7353.0, 17.0, 17.319, 17.110, 
219.0, 0.0, 7353.0, 17.0, 17.149, 17.79, 
219.0, 0.0, 7360.0, 17.0, 17.170, 17.80, 
219.0, 0.0, 7360.0, 17.0, 17.290, 17.149, 
220.0, 0.0, 7360.0, 17.0, 17.190, 17.80, 
220.0, 0.0, 7360.0, 17.0, 17.259, 17.80, 
220.0, 0.0, 7360.0, 17.0, 17.329, 17.129, 
221.0, 0.0, 10000.0, 17.0, 17.309, 17.109, 
221.0, 0.0, 7381.0, 17.0, 17.279, 17.80, 
222.0, 0.0, 7381.0, 17.0, 17.379, 17.80, 
222.0, 0.0, 7381.0, 17.0, 17.369, 17.119, 
222.0, 0.0, 7381.0, 17.0, 17.339, 17.99, 
223.0, 0.0, 10000.0, 17.0, 17.369, 17.109, 
223.0, 0.0, 7410.0, 17.0, 17.309, 17.110, 
224.0, 0.0, 7410.0, 17.0, 17.339, 17.130, 
224.0, 0.0, 7410.0, 17.0, 17.319, 17.89, 
224.0, 0.0, 7410.0, 17.0, 17.269, 17.99, 
225.0, 0.0, 7410.0, 17.0, 17.329, 17.130, 
225.0, 0.0, 7385.0, 17.0, 17.349, 17.99, 
225.0, 0.0, 7385.0, 17.0, 17.440, 17.119, 
226.0, 0.0, 7385.0, 17.0, 17.289, 17.99, 
226.0, 0.0, 7385.0, 17.0, 17.369, 17.129, 
226.0, 0.0, 7385.0, 17.0, 17.339, 17.119, 
227.0, 0.0, 7367.500, 17.0, 17.269, 17.129, 
227.0, 0.0, 7350.0, 17.0, 17.309, 17.109, 
228.0, 0.0, 7350.0, 17.0, 17.299, 17.119, 
228.0, 0.0, 7350.0, 17.0, 17.339, 17.89, 
228.0, 0.0, 7350.0, 17.0, 17.299, 17.110, 
229.0, 0.0, 7350.0, 17.0, 17.410, 17.149, 
229.0, 0.0, 7312.0, 17.0, 17.389, 17.110, 
229.0, 0.0, 7312.0, 17.0, 17.379, 17.160, 
230.0, 0.0, 7312.0, 17.0, 17.369, 17.119, 
230.0, 0.0, 7312.0, 17.0, 17.349, 17.119, 
230.0, 0.0, 7312.0, 17.0, 17.289, 17.89, 
231.0, 0.0, 7288.0, 17.0, 17.329, 17.99, 
231.0, 0.0, 7264.0, 17.0, 17.389, 17.109, 
232.0, 0.0, 7264.0, 17.0, 17.269, 17.130, 
232.0, 0.0, 7264.0, 16.875, 17.289, 17.119, 
232.0, 0.0, 7264.0, 17.0, 17.339, 17.99, 
233.0, 0.0, 7264.0, 17.0, 17.419, 17.80, 
233.0, 0.0, 7230.0, 17.0, 17.369, 17.149, 
233.0, 0.0, 7230.0, 17.0, 17.419, 17.139, 
234.0, 0.0, 7230.0, 17.0, 17.419, 17.130, 
234.0, 0.0, 7230.0, 17.0, 17.299, 17.109, 
234.0, 0.0, 7230.0, 17.0, 17.410, 17.169, 
235.0, 0.0, 7234.0, 17.0, 17.449, 17.139, 
235.0, 0.0, 7238.0, 17.0, 17.379, 17.160, 
236.0, 0.0, 7238.0, 17.0, 17.210, 17.129, 
236.0, 0.0, 7238.0, 17.0, 17.229, 17.119, 
236.0, 0.0, 7238.0, 17.0, 17.319, 17.109, 
237.0, 0.0, 7238.0, 17.0, 17.399, 17.119, 
237.0, 0.0, 7267.0, 17.0, 17.419, 17.109, 
237.0, 0.0, 7267.0, 16.875, 17.289, 17.100, 
238.0, 0.0, 7267.0, 17.0, 17.349, 17.109, 
238.0, 0.0, 7267.0, 17.0, 17.399, 17.109, 
239.0, 0.0, 7267.0, 17.0, 17.319, 17.129, 
239.0, 0.0, 7294.0, 17.0, 17.289, 17.149, 
239.0, 0.0, 7321.0, 17.0, 17.239, 17.149, 
240.0, 0.0, 7321.0, 17.0, 17.299, 17.169, 
240.0, 0.0, 7321.0, 17.0, 17.379, 17.149, 
240.0, 0.0, 7321.0, 17.0, 17.389, 17.190, 
241.0, 0.0, 7321.0, 17.0, 17.339, 17.139, 
241.0, 0.0, 7417.0, 17.0, 17.299, 17.169, 
241.0, 0.0, 7417.0, 17.0, 17.349, 17.119, 
242.0, 0.0, 7417.0, 17.0, 17.360, 17.139, 
242.0, 0.0, 7417.0, 17.0, 17.440, 17.160, 
243.0, 0.0, 7417.0, 17.0, 17.410, 17.149, 
243.0, 0.0, 7469.0, 17.0, 17.399, 17.159, 
243.0, 0.0, 7521.0, 17.0, 17.479, 17.199, 
244.0, 0.0, 7521.0, 17.0, 17.540, 17.149, 
244.0, 0.0, 7521.0, 17.0, 17.389, 17.129, 
244.0, 0.0, 7521.0, 17.0, 17.319, 17.160, 
245.0, 0.0, 7521.0, 17.0, 17.440, 17.149, 
245.0, 0.0, 7635.0, 17.0, 17.399, 17.169, 
245.0, 0.0, 7635.0, 17.0, 17.379, 17.139, 
246.0, 0.0, 7635.0, 17.0, 17.419, 17.190, 
246.0, 0.0, 7635.0, 17.0, 17.470, 17.190, 
247.0, 0.0, 7635.0, 17.0, 17.440, 17.169, 
247.0, 0.0, 7697.0, 17.0, 17.449, 17.149, 
247.0, 0.0, 7759.0, 17.0, 17.550, 17.199, 
248.0, 0.0, 7759.0, 17.0, 17.520, 17.199, 
248.0, 0.0, 7759.0, 17.0, 17.529, 17.199, 
248.0, 0.0, 7759.0, 17.0, 17.570, 17.209, 
249.0, 0.0, 7759.0, 17.0, 17.490, 17.179, 
249.0, 0.0, 7832.0, 17.0, 17.520, 17.169, 
250.0, 0.0, 7832.0, 17.0, 17.589, 17.230, 
250.0, 0.0, 7832.0, 17.0, 17.559, 17.229, 
250.0, 0.0, 7832.0, 17.0, 17.610, 17.240, 
251.0, 0.0, 7832.0, 17.0, 17.580, 17.339, 
251.0, 0.0, 7858.500, 17.0, 17.660, 17.259, 
251.0, 0.0, 7885.0, 17.0, 17.580, 17.270, 
252.0, 0.0, 7885.0, 17.125, 17.650, 17.279, 
252.0, 0.0, 7885.0, 17.125, 17.580, 17.259, 
252.0, 0.0, 7885.0, 17.250, 17.570, 17.290, 
253.0, 0.0, 8942.500, 17.0, 17.600, 17.309, 
253.0, 0.0, 7902.0, 17.125, 17.580, 17.300, 
254.0, 0.0, 7902.0, 17.125, 17.600, 17.270, 
254.0, 0.0, 7902.0, 17.125, 17.630, 17.290, 
255.0, 0.0, 7902.0, 17.250, 17.529, 17.309, 
255.0, 0.0, 7912.0, 17.125, 17.500, 17.279, 
255.0, 0.0, 7922.0, 17.250, 17.550, 17.289, 
256.0, 0.0, 7922.0, 17.125, 17.650, 17.329, 
256.0, 0.0, 7922.0, 17.250, 17.600, 17.300, 
256.0, 0.0, 7922.0, 17.250, 17.580, 17.309, 
257.0, 0.0, 7922.0, 17.250, 17.590, 17.339, 
257.0, 0.0, 7927.0, 17.250, 17.610, 17.330, 
258.0, 0.0, 7927.0, 17.250, 17.630, 17.320, 
258.0, 0.0, 7927.0, 17.250, 17.550, 17.300, 
258.0, 0.0, 7927.0, 17.250, 17.580, 17.309, 
259.0, 0.0, 7927.0, 17.250, 17.550, 17.320, 
259.0, 0.0, 10000.0, 17.250, 17.570, 17.350, 
259.0, 0.0, 7941.0, 17.250, 17.500, 17.360, 
260.0, 0.0, 7941.0, 17.250, 17.509, 17.319, 
260.0, 0.0, 7941.0, 17.250, 17.559, 17.349, 
261.0, 0.0, 7941.0, 17.250, 17.600, 17.329, 
261.0, 0.0, 7938.0, 17.250, 17.670, 17.339, 
261.0, 0.0, 7935.0, 17.250, 17.589, 17.339, 
262.0, 0.0, 7935.0, 17.250, 17.540, 17.360, 
262.0, 0.0, 7935.0, 17.250, 17.559, 17.329, 
262.0, 0.0, 7935.0, 17.250, 17.670, 17.389, 
263.0, 0.0, 7935.0, 17.250, 17.550, 17.360, 
263.0, 0.0, 7918.0, 17.250, 17.540, 17.360, 
264.0, 0.0, 7918.0, 17.250, 17.550, 17.470, 
264.0, 0.0, 7918.0, 17.250, 17.540, 17.339, 
264.0, 0.0, 7918.0, 17.250, 17.610, 17.410, 
265.0, 0.0, 7918.0, 17.250, 17.680, 17.380, 
265.0, 0.0, 10000.0, 17.250, 17.630, 17.410, 
265.0, 0.0, 7884.0, 17.250, 17.660, 17.389, 
266.0, 0.0, 7884.0, 17.250, 17.680, 17.389, 
266.0, 0.0, 7884.0, 17.250, 17.600, 17.440, 
267.0, 0.0, 7884.0, 17.250, 17.550, 17.410, 
267.0, 0.0, 7828.0, 17.250, 17.680, 17.419, 
267.0, 0.0, 7772.0, 17.250, 17.600, 17.399, 
268.0, 0.0, 7772.0, 17.250, 17.630, 17.430, 
268.0, 0.0, 7772.0, 17.250, 17.529, 17.459, 
268.0, 0.0, 7772.0, 17.250, 17.590, 17.449, 
269.0, 0.0, 7772.0, 17.250, 17.700, 17.449, 
269.0, 0.0, 7706.0, 17.250, 17.580, 17.470, 
270.0, 0.0, 7706.0, 17.250, 17.580, 17.500, 
270.0, 0.0, 7706.0, 17.250, 17.479, 17.450, 
270.0, 0.0, 7706.0, 17.250, 17.500, 17.429, 
271.0, 0.0, 7706.0, 17.250, 17.479, 17.449, 
271.0, 0.0, 7671.0, 17.250, 17.520, 17.479, 
271.0, 0.0, 7636.0, 17.250, 17.590, 17.490, 
272.0, 0.0, 7636.0, 17.250, 17.540, 17.479, 
272.0, 0.0, 7636.0, 17.250, 17.570, 17.490, 
272.0, 0.0, 7636.0, 17.250, 17.460, 17.520, 
273.0, 0.0, 8818.0, 17.250, 17.639, 17.489, 
273.0, 0.0, 7574.0, 17.250, 17.580, 17.610, 
274.0, 0.0, 7574.0, 17.250, 17.540, 17.480, 
274.0, 0.0, 7574.0, 17.250, 17.600, 17.630, 
275.0, 0.0, 7574.0, 17.250, 17.589, 17.510, 
275.0, 0.0, 7549.0, 17.250, 17.479, 17.509, 
275.0, 0.0, 7524.0, 17.250, 17.660, 17.520, 
276.0, 0.0, 7524.0, 17.250, 17.710, 17.529, 
276.0, 0.0, 7524.0, 17.250, 17.550, 17.529, 
276.0, 0.0, 7524.0, 17.250, 17.550, 17.509, 
277.0, 0.0, 7524.0, 17.250, 17.540, 17.519, 
277.0, 0.0, 7432.0, 17.250, 17.520, 17.549, 
278.0, 0.0, 7432.0, 17.250, 17.479, 17.500, 
278.0, 0.0, 7432.0, 17.250, 17.679, 17.559, 
278.0, 0.0, 7432.0, 17.250, 17.540, 17.540, 
279.0, 0.0, 7432.0, 17.250, 17.529, 17.559, 
279.0, 0.0, 7393.0, 17.250, 17.550, 17.529, 
279.0, 0.0, 7354.0, 17.250, 17.550, 17.529, 
280.0, 0.0, 7354.0, 17.250, 17.550, 17.509, 
280.0, 0.0, 7354.0, 17.250, 17.570, 17.550, 
280.0, 0.0, 7354.0, 17.250, 17.520, 17.520, 
281.0, 0.0, 8677.0, 17.250, 17.490, 17.570, 
282.0, 0.0, 7255.0, 17.250, 17.520, 17.550, 
282.0, 0.0, 7255.0, 17.250, 17.529, 17.529, 
282.0, 0.0, 7255.0, 17.250, 17.570, 17.549, 
283.0, 0.0, 7255.0, 17.250, 17.550, 17.529, 
283.0, 0.0, 7218.0, 17.375, 17.559, 17.570, 
283.0, 0.0, 7181.0, 17.250, 17.520, 17.580, 
284.0, 0.0, 7181.0, 17.250, 17.580, 17.549, 
284.0, 0.0, 7181.0, 17.250, 17.500, 17.580, 
284.0, 0.0, 7181.0, 17.250, 17.510, 17.569, 
285.0, 0.0, 7181.0, 17.250, 17.520, 17.580, 
285.0, 0.0, 7087.0, 17.250, 17.550, 17.559, 
286.0, 0.0, 7087.0, 17.250, 17.570, 17.580, 
286.0, 0.0, 7087.0, 17.250, 17.550, 17.559, 
286.0, 0.0, 7087.0, 17.375, 17.570, 17.589, 
287.0, 0.0, 7087.0, 17.250, 17.479, 17.569, 
287.0, 0.0, 10000.0, 17.250, 17.589, 17.570, 
288.0, 0.0, 6975.0, 17.250, 17.559, 17.570, 
288.0, 0.0, 6975.0, 17.375, 17.570, 17.620, 
288.0, 0.0, 6975.0, 17.250, 17.490, 17.569, 
289.0, 0.0, 6975.0, 17.250, 17.670, 17.589, 
289.0, 0.0, 6906.500, 17.250, 17.559, 17.580, 
289.0, 0.0, 6838.0, 17.375, 17.529, 17.599, 
290.0, 0.0, 6838.0, 17.250, 17.630, 17.639, 
290.0, 0.0, 6838.0, 17.250, 17.529, 17.580, 
290.0, 0.0, 6838.0, 17.250, 17.589, 17.599, 
291.0, 0.0, 6838.0, 17.375, 17.559, 17.589, 
291.0, 0.0, 6725.0, 17.375, 17.490, 17.619, 
292.0, 0.0, 6725.0, 17.375, 17.470, 17.589, 
292.0, 0.0, 6725.0, 17.250, 17.630, 17.599, 
292.0, 0.0, 6725.0, 17.375, 17.559, 17.589, 
293.0, 0.0, 6725.0, 17.250, 17.510, 17.589, 
293.0, 0.0, 6671.0, 17.375, 17.509, 17.589, 
293.0, 0.0, 6617.0, 17.375, 17.490, 17.580, 
294.0, 0.0, 6617.0, 17.375, 17.589, 17.630, 
294.0, 0.0, 6617.0, 17.250, 17.600, 17.629, 
295.0, 0.0, 6617.0, 17.375, 17.540, 17.559, 
295.0, 0.0, 8308.500, 17.375, 17.550, 17.649, 
296.0, 0.0, 6545.0, 17.375, 17.540, 17.609, 
296.0, 0.0, 6545.0, 17.375, 17.490, 17.609, 
296.0, 0.0, 6545.0, 17.375, 17.589, 17.639, 
297.0, 0.0, 6545.0, 17.250, 17.580, 17.660, 
297.0, 0.0, 6512.0, 17.500, 17.580, 17.619, 
297.0, 0.0, 6479.0, 17.250, 17.639, 17.649, 
298.0, 0.0, 6479.0, 17.375, 17.559, 17.629, 
298.0, 0.0, 6479.0, 17.375, 17.570, 17.629, 
299.0, 0.0, 6479.0, 17.375, 17.630, 17.670, 
299.0, 0.0, 6479.0, 17.500, 17.529, 17.639, 
299.0, 0.0, 6456.0, 17.375, 17.559, 17.669, 
300.0, 0.0, 6456.0, 17.250, 17.600, 17.679, 
300.0, 0.0, 6456.0, 17.375, 17.580, 17.669, 
300.0, 0.0, 6456.0, 17.375, 17.510, 17.680, 
301.0, 0.0, 6456.0, 17.375, 17.559, 17.649, 
301.0, 0.0, 6443.500, 17.375, 17.570, 17.669, 
301.0, 0.0, 6431.0, 17.375, 17.600, 17.660, 
302.0, 0.0, 6431.0, 17.375, 17.589, 17.699, 
302.0, 0.0, 6431.0, 17.250, 17.540, 17.629, 
303.0, 0.0, 6431.0, 17.250, 17.580, 17.699, 
303.0, 0.0, 8215.500, 17.250, 17.650, 17.690, 
304.0, 0.0, 6402.0, 17.500, 17.580, 17.639, 
304.0, 0.0, 6402.0, 17.375, 17.520, 17.679, 
304.0, 0.0, 6402.0, 17.500, 17.620, 17.699, 
305.0, 0.0, 6402.0, 17.500, 17.570, 17.649, 
305.0, 0.0, 6398.0, 17.375, 17.520, 17.690, 
305.0, 0.0, 6394.0, 17.375, 17.600, 17.699, 
306.0, 0.0, 6394.0, 17.500, 17.510, 17.680, 
306.0, 0.0, 6394.0, 17.500, 17.550, 17.680, 
307.0, 0.0, 6394.0, 17.500, 17.550, 17.680, 
307.0, 0.0, 6394.0, 17.250, 17.630, 17.690, 
307.0, 0.0, 6418.0, 17.500, 17.580, 17.679, 
308.0, 0.0, 6418.0, 17.375, 17.540, 17.660, 
308.0, 0.0, 6418.0, 17.375, 17.589, 17.679, 
308.0, 0.0, 6418.0, 17.375, 17.460, 17.660, 
309.0, 0.0, 6418.0, 17.375, 17.570, 17.670, 
309.0, 0.0, 6440.0, 17.375, 17.660, 17.690, 
309.0, 0.0, 6462.0, 17.375, 17.540, 17.670, 
310.0, 0.0, 6462.0, 17.375, 17.580, 17.669, 
310.0, 0.0, 6462.0, 17.500, 17.540, 17.660, 
311.0, 0.0, 6462.0, 17.250, 17.520, 17.699, 
311.0, 0.0, 8231.0, 17.375, 17.550, 17.690, 
312.0, 0.0, 6467.0, 17.500, 17.550, 17.669, 
312.0, 0.0, 6467.0, 17.500, 17.620, 17.680, 
312.0, 0.0, 6467.0, 17.500, 17.570, 17.710, 
313.0, 0.0, 6467.0, 17.500, 17.550, 17.690, 
313.0, 0.0, 6472.500, 17.500, 17.570, 17.699, 
313.0, 0.0, 6478.0, 17.500, 17.540, 17.699, 
314.0, 0.0, 6478.0, 17.500, 17.510, 17.679, 
314.0, 0.0, 6478.0, 17.500, 17.580, 17.710, 
315.0, 0.0, 6478.0, 17.375, 17.529, 17.690, 
315.0, 0.0, 6478.0, 17.375, 17.580, 17.699, 
315.0, 0.0, 6475.0, 17.500, 17.520, 17.690, 
316.0, 0.0, 6475.0, 17.500, 17.510, 17.669, 
316.0, 0.0, 6475.0, 17.500, 17.600, 17.679, 
316.0, 0.0, 6475.0, 17.500, 17.520, 17.700, 
317.0, 0.0, 6475.0, 17.500, 17.600, 17.690, 
317.0, 0.0, 6476.500, 17.500, 17.559, 17.699, 
318.0, 0.0, 6478.0, 17.500, 17.510, 17.699, 
318.0, 0.0, 6478.0, 17.375, 17.570, 17.679, 
318.0, 0.0, 6478.0, 17.500, 17.630, 17.699, 
319.0, 0.0, 6478.0, 17.500, 17.540, 17.699, 
319.0, 0.0, 8239.0, 17.500, 17.529, 17.720, 
320.0, 0.0, 6475.0, 17.500, 17.540, 17.690, 
320.0, 0.0, 6475.0, 17.500, 17.510, 17.710, 
320.0, 0.0, 6475.0, 17.500, 17.580, 17.709, 
321.0, 0.0, 6475.0, 17.500, 17.580, 17.720, 
321.0, 0.0, 6471.500, 17.500, 17.570, 17.709, 
322.0, 0.0, 6468.0, 17.500, 17.600, 17.710, 
322.0, 0.0, 6468.0, 17.500, 17.610, 17.720, 
322.0, 0.0, 6468.0, 17.500, 17.550, 17.729, 
323.0, 0.0, 6468.0, 17.500, 17.650, 17.699, 
323.0, 0.0, 6468.0, 17.500, 17.580, 17.690, 
323.0, 0.0, 6459.0, 17.500, 17.520, 17.700, 
324.0, 0.0, 6459.0, 17.500, 17.590, 17.720, 
324.0, 0.0, 6459.0, 17.500, 17.559, 17.720, 
