Gear,Sproket,RPM,Speed (km/hr),RPM,Speed (km/hr),Ratio,Wheell Circum,,,,,,,,,,,,,
1,38,30,1087.2,109,3950.0,5.302631579,1.93,,,,,,,,,,,,,
2,30,86.1,3950.0,108,4957.5,6.716666667,,,,,,,,,,,,,,
3,23,82.8,4957.5,107,6406.4,8.760869565,,,,,,,,,,,,,,
4,20,93.0,6406.4,106,7298.5,10.075,,,,,,,,,,,,,,
5,18,95.4,7298.5,105,8032.9,11.19444444,,,,,,,,,,,,,,
6,16,93.3,8032.9,94,8090.3,12.59375,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),,Gear,CalcSpeed, GPS Speed (km/h)
16:16:29,148572.0327,4184,0,0.9719998,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1433.933197,0,9.6829,25.555, ,1,0,0.9719998
16:16:29,148814.0328,4184,0,0.9719998,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1433.933197,0,9.808,25.555, ,1,0,0.9719998
16:16:29,149070.0332,4184,0,0.9719998,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1433.933197,0,9.7263,25.9426, ,1,0,0.9719998
16:16:30,149569.0332,4183,0,0.8639999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1433.704193,0,9.6829,25.7137, ,1,0,0.8639999
16:16:30,149810.0333,4183,0,0.2159999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1433.704193,0,9.7263,25.7137, ,1,0,0.2159999
16:16:31,150632.0313,4184,0,0.1439999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1433.497162,0,9.7263,25.7137, ,1,0,0.1439999
16:16:31,151068.0314,4184,0,0.9,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1433.651215,0,9.808,25.7137, ,1,0,0.9
16:16:32,151568.0315,4184,0,0.6119999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1433.949188,0,9.6829,25.7137, ,1,0,0.6119999
16:16:32,151810.0315,4184,0,0.1439999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1433.949188,0,9.7643,25.7137, ,1,0,0.1439999
16:16:33,152632.0317,4184,0,0.1799999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1433.94516,0,9.7263,25.7137, ,1,0,0.1799999
16:16:33,153066.0317,4184,0,0.6119999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1433.895233,0,9.7263,25.555, ,1,0,0.6119999
16:16:34,153566.0318,4184,0,0.3959999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1433.792206,0,9.808,25.9426, ,1,0,0.3959999
16:16:34,153807.0318,4184,0,0.3959999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1433.792206,0,9.6829,25.7137, ,1,0,0.3959999
16:16:34,154065.032,4184,0,0.3959999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1433.792206,0,9.7263,25.7137, ,1,0,0.3959999
16:16:35,154632.032,4184,0,0.5039999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1433.527191,0,9.808,25.7137, ,1,0,0.5039999
16:16:36,155564.0323,4184,0,0.6479999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1433.206268,0,9.6829,25.9426, ,1,0,0.6479999
16:16:36,155805.0323,4184,0,0.6479999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1433.206268,0,9.7263,25.9426, ,1,0,0.6479999
16:16:36,156063.0322,4184,0,0.6479999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1433.206268,0,9.808,25.7137, ,1,0,0.6479999
16:16:37,156562.0323,4184,0,0.5039999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1433.095184,0,9.7263,25.555, ,1,0,0.5039999
16:16:37,156804.0323,4184,0,0.0359999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1433.095184,0,9.7263,25.7137, ,1,0,0.0359999
16:16:38,157562.0327,4184,0,0.3239999,0,101.9880065,0,0,0,0,40.4302711,-117.0529708,1433.046234,0,9.808,25.7137, ,1,0,0.3239999
16:16:38,157806.0328,4184,0,0.7919999,0,101.9880065,0,0,0,0,40.4302711,-117.0529708,1433.046234,0,9.6829,25.7137, ,1,0,0.7919999
16:16:38,158061.0327,4184,0,0.7919999,0,101.9880065,0,0,0,0,40.4302711,-117.0529708,1433.046234,0,9.7263,25.9426, ,1,0,0.7919999
16:16:39,158561.0327,4184,0,2.3399998,0,101.9880065,0,0,0,0,40.4302711,-117.0529708,1432.529266,0,9.7263,25.555, ,1,0,2.3399998
16:16:39,158804.0328,4184,0,0.3959999,0,101.9880065,0,0,0,0,40.4302711,-117.0529708,1432.529266,0,9.7263,25.7137, ,1,0,0.3959999
16:16:40,159732.0333,4184,0,0.3239999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1431.831268,0,9.808,25.7137, ,1,0,0.3239999
16:16:40,160059.0352,4184,0,1.2239999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1431.746185,0,9.6829,25.7137, ,1,0,1.2239999
16:16:41,160559.0352,4184,0,0.5039999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1431.671234,0,9.808,25.7137, ,1,0,0.5039999
16:16:41,160804.0352,4184,0,0.4319999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1431.617157,0,9.7643,25.7137, ,1,0,0.4319999
16:16:41,161056.0353,4184,0,0.4319999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1431.617157,0,9.808,25.9426, ,1,0,0.4319999
16:16:42,161632.0354,4184,0,0.5399999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1432.111176,0,9.6829,25.7137, ,1,0,0.5399999
16:16:43,162556.0356,4184,0,0.2159999,0,101.9880065,0,0,0,0,40.4302711,-117.0529708,1432.752167,0,9.6829,25.7137, ,1,0,0.2159999
16:16:43,162802.0356,4184,0,0.6119999,0,101.9880065,0,0,0,0,40.4302711,-117.0529708,1432.84726,0,9.808,25.7137, ,1,0,0.6119999
16:16:43,163056.0356,4184,0,0.6119999,0,101.9880065,0,0,0,0,40.4302711,-117.0529708,1432.84726,0,9.7263,25.7137, ,1,0,0.6119999
16:16:44,163632.0357,4184,0,1.2959999,0,101.9880065,0,0,0,0,40.4302711,-117.0529708,1432.83017,0,9.808,25.7137, ,1,0,1.2959999
16:16:45,164554.0359,4184,0,1.0439999,0,101.9880065,0,0,0,0,40.4302711,-117.0529861,1432.770233,0,9.808,25.7137, ,1,0,1.0439999
16:16:45,164801.0359,4184,0,0.1799999,0,101.9880065,0,0,0,0,40.4302711,-117.0529861,1432.688202,0,9.808,25.7137, ,1,0,0.1799999
16:16:45,165054.0361,4184,0,0.1799999,0,101.9880065,0,0,0,0,40.4302711,-117.0529861,1432.688202,0,9.808,25.7137, ,1,0,0.1799999
16:16:46,165552.0362,4184,0,1.6199998,0,101.9880065,0,0,0,0,40.4302711,-117.0529861,1432.735199,0,9.7263,25.7137, ,1,0,1.6199998
16:16:46,165798.0362,4184,0,0.0719999,0,101.9880065,0,0,0,0,40.4302711,-117.0529861,1432.818207,0,9.7263,25.7137, ,1,0,0.0719999
16:16:47,166632.0362,4184,0,1.1879999,0,101.9880065,0,0,0,0,40.4302711,-117.0529861,1432.846161,0,9.6829,25.7137, ,1,0,1.1879999
16:16:47,167052.0366,4184,0,0.5759999,0,101.9880065,0,0,0,0,40.4302711,-117.0529861,1432.668182,0,9.7263,25.7137, ,1,0,0.5759999
16:16:48,167552.0367,4184,0,0.8639999,0,101.9880065,0,0,0,0,40.4302711,-117.0529861,1432.642181,0,9.808,25.9426, ,1,0,0.8639999
16:16:48,167799.0367,4184,0,0.8279999,0,101.9880065,0,0,0,0,40.4302711,-117.0529861,1432.556244,0,9.808,25.8726, ,1,0,0.8279999
16:16:48,168050.0366,4184,0,0.8279999,0,101.9880065,0,0,0,0,40.4302711,-117.0529861,1432.556244,0,9.7263,25.8726, ,1,0,0.8279999
16:16:49,168632.0367,4184,0,0.6119999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1432.113251,0,9.808,25.7137, ,1,0,0.6119999
16:16:49,169050.0371,4184,0,0.2879999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1431.854218,0,9.7263,25.7137, ,1,0,0.2879999
16:16:50,169549.0371,4184,0,1.6919998,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1431.690155,0,9.808,25.7137, ,1,0,1.6919998
16:16:50,169799.0372,4184,0,1.6919998,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1431.624237,0,9.6829,25.7137, ,1,0,1.6919998
16:16:50,170049.0391,4184,0,1.6919998,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1431.624237,0,9.808,25.7137, ,1,0,1.6919998
16:16:51,170632.0391,4184,0,0.7559999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1431.484222,0,9.808,25.7137, ,1,0,0.7559999
16:16:52,171547.0393,4184,0,0.3239999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1431.45517,0,9.808,25.8726, ,1,0,0.3239999
16:16:52,171888.0393,4183,0,0.3239999,0,101.9880065,0,0,0,0,40.4302787,-117.0529708,1431.397186,0,9.808,25.7137, ,1,0,0.3239999
16:16:52,172132.0394,4183,0,0.3239999,0,101.9880065,0,0,0,0,40.4302787,-117.0529708,1431.397186,0,9.8898,25.8726, ,1,0,0.3239999
16:16:52,172545.0395,4183,0,0.3239999,0,101.9880065,0,0,0,0,40.4302787,-117.0529708,1431.397186,0,9.7263,25.9426, ,1,0,0.3239999
16:16:52,172806.0395,4183,0,0.3239999,0,101.9880065,0,0,0,0,40.4302787,-117.0529708,1431.534271,0,9.7263,25.7137, ,1,0,0.3239999
16:16:54,173545.0396,4183,0,3.1679997,0,101.9880065,0,0,0,0,40.4302787,-117.0529708,1431.914154,0,9.808,25.7137, ,1,0,3.1679997
16:16:54,173791.0396,4182,0,3.1679997,0,101.9880065,0,0,0,0,40.4302864,-117.0529708,1431.884247,0,9.7643,25.7137, ,1,0,3.1679997
16:16:54,174045.0398,4182,0,3.1679997,0,101.9880065,0,0,0,0,40.4302864,-117.0529708,1431.884247,0,9.6829,26.1011, ,1,0,3.1679997
16:16:55,174544.0398,4182,0,0.2879999,0,101.9880065,0,0,0,0,40.4302864,-117.0529708,1431.854218,0,9.808,25.8726, ,1,0,0.2879999
16:16:55,174793.0399,4182,0,0.2879999,0,101.9880065,0,0,0,0,40.4302864,-117.0529708,1431.854218,0,9.7643,25.9426, ,1,0,0.2879999
16:16:56,175632.0401,4182,0,0.9359999,0,101.9880065,0,0,0,0,40.4302864,-117.0529708,1431.791229,0,9.7263,25.7137, ,1,0,0.9359999
16:16:56,176043.04,4182,0,0.7919999,0,101.9880065,0,0,0,0,40.4302864,-117.0529708,1431.82016,0,9.6829,25.7137, ,1,0,0.7919999
16:16:57,176542.0401,4182,0,0.9719998,0,101.9880065,0,0,0,0,40.4302864,-117.0529708,1431.988251,0,9.7263,25.7137, ,1,0,0.9719998
16:16:57,176786.0401,4182,0,0.9719998,0,101.9880065,0,0,0,0,40.4302864,-117.0529708,1431.988251,0,9.808,25.8726, ,1,0,0.9719998
16:16:57,177040.0405,4182,0,0.9719998,0,101.9880065,0,0,0,0,40.4302864,-117.0529708,1431.988251,0,9.808,25.9426, ,1,0,0.9719998
16:16:58,177632.0406,4182,0,0.5399999,0,101.9880065,0,0,0,0,40.4302864,-117.0529708,1433.050262,0,9.7263,25.8726, ,1,0,0.5399999
16:16:59,178540.0406,4183,0,0.3599999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1434.450165,0,9.808,25.9426, ,1,0,0.3599999
16:16:59,178782.0406,4183,0,0.3599999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1434.450165,0,9.6829,25.9426, ,1,0,0.3599999
16:16:59,179040.041,4183,0,0.3599999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1434.450165,0,9.7643,25.7137, ,1,0,0.3599999
16:17:00,179632.0411,4183,0,0.3959999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1435.564178,0,9.808,25.7137, ,1,0,0.3959999
16:17:01,180538.0391,4184,0,0.4679999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1436.502167,0,9.808,25.7137, ,1,0,0.4679999
16:17:01,180782.0391,4184,0,0.4679999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1436.502167,0,9.7263,25.9426, ,1,0,0.4679999
16:17:01,181038.0392,4184,0,0.4679999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1436.502167,0,9.7263,25.7137, ,1,0,0.4679999
16:17:02,181537.0393,4184,0,0.2879999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1436.656219,0,9.808,25.7137, ,1,0,0.2879999
16:17:02,181780.0393,4184,0,0.2879999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1436.656219,0,9.7263,25.7137, ,1,0,0.2879999
16:17:03,182632.0395,4184,0,0.3239999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1437.404266,0,9.7263,25.7137, ,1,0,0.3239999
16:17:03,183035.0396,4184,0,0.3239999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1437.647186,0,9.7263,25.7137, ,1,0,0.3239999
16:17:04,183535.0396,4184,0,0.3959999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1437.865204,0,9.808,25.8726, ,1,0,0.3959999
16:17:04,183785.0396,4184,0,0.3959999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1437.865204,0,9.808,25.7137, ,1,0,0.3959999
16:17:04,184033.0398,4184,0,0.3959999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1437.865204,0,9.808,25.7137, ,1,0,0.3959999
16:17:05,184632.0399,4184,0,0.1079999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1438.213226,0,9.808,25.8726, ,1,0,0.1079999
16:17:05,185033.04,4184,0,1.5479999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1438.275238,0,9.7263,25.9426, ,1,0,1.5479999
16:17:06,185533.0401,4184,0,0.1799999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1438.152191,0,9.808,25.8726, ,1,0,0.1799999
16:17:06,185775.0401,4184,0,0.1799999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1438.152191,0,9.7263,25.8726, ,1,0,0.1799999
16:17:06,186033.04,4184,0,0.1799999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1438.152191,0,9.7263,25.8726, ,1,0,0.1799999
16:17:07,186632.0401,4184,0,0.4679999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1437.542206,0,9.6829,26.1011, ,1,0,0.4679999
16:17:08,187531.0406,4184,0,0.3959999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1436.83017,0,9.808,25.8726, ,1,0,0.3959999
16:17:08,187774.0406,4184,0,0.3959999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1436.83017,0,9.7263,25.8726, ,1,0,0.3959999
16:17:08,188030.0405,4184,0,0.3959999,0,101.9880065,0,0,0,0,40.4302749,-117.0529861,1436.83017,0,9.7263,25.9426, ,1,0,0.3959999
16:17:09,188528.0406,4183,0,0.5039999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1436.571259,0,9.808,25.8726, ,1,0,0.5039999
16:17:09,188771.0406,4183,0,0.5039999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1436.571259,0,9.808,26.1011, ,1,0,0.5039999
16:17:10,189632.0411,4183,0,0.5759999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1435.559174,0,9.7263,25.9426, ,1,0,0.5759999
16:17:10,190028.0391,4183,0,0.4319999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1435.301239,0,9.808,25.7137, ,1,0,0.4319999
16:17:11,190528.0391,4183,0,0.3599999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1434.982269,0,9.808,25.8726, ,1,0,0.3599999
16:17:11,190770.0391,4183,0,0.3599999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1434.982269,0,9.7263,25.8726, ,1,0,0.3599999
16:17:12,191632.0393,4183,0,0.2519999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1434.09726,0,9.808,25.8726, ,1,0,0.2519999
16:17:12,192026.0394,4183,0,0.2879999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1433.931244,0,9.808,25.8726, ,1,0,0.2879999
16:17:13,192526.0395,4183,0,2.9159998,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1433.742157,0,9.7263,25.9426, ,1,0,2.9159998
16:17:13,192769.0395,4183,0,2.9159998,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1433.742157,0,9.808,25.8726, ,1,0,2.9159998
16:17:13,193108.0396,4183,0,2.9159998,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1433.742157,0,9.7263,25.8726, ,1,0,2.9159998
16:17:14,193632.0396,4183,0,0.3239999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1433.331268,0,9.7263,26.317, ,1,0,0.3239999
16:17:15,194524.0398,4183,0,0.3239999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1432.938202,0,9.7263,25.8726, ,1,0,0.3239999
16:17:15,194765.0399,4183,0,0.3239999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1432.938202,0,9.808,25.8726, ,1,0,0.3239999
16:17:15,195023.04,4183,0,0.3239999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1432.938202,0,9.7263,25.8726, ,1,0,0.3239999
16:17:16,195521.0401,4183,0,0.9,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1432.832245,0,9.6829,25.8726, ,1,0,0.9
16:17:16,195763.0401,4183,0,0.9,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1432.832245,0,9.808,25.8726, ,1,0,0.9
16:17:17,196521.0401,4183,0,0.4679999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1432.686249,0,9.7263,25.8726, ,1,0,0.4679999
16:17:17,196767.0401,4183,0,0.4679999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1432.686249,0,9.808,25.8726, ,1,0,0.4679999
16:17:17,197021.0405,4183,0,0.4679999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1432.686249,0,9.7263,25.8726, ,1,0,0.4679999
16:17:18,197520.0406,4183,0,0.2159999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1432.594208,0,9.808,25.8726, ,1,0,0.2159999
16:17:18,197766.0406,4183,0,0.2159999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1432.594208,0,9.6829,26.1011, ,1,0,0.2159999
16:17:19,198632.0406,4183,0,0.6839999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1432.339203,0,9.8457,25.8726, ,1,0,0.6839999
16:17:19,199019.041,4183,0,0.1799999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1432.295258,0,9.7263,25.8726, ,1,0,0.1799999
16:17:20,199518.041,4183,0,0.3599999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1432.240204,0,9.7263,25.8726, ,1,0,0.3599999
16:17:20,199766.0411,4183,0,0.3599999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1432.240204,0,9.808,26.1011, ,1,0,0.3599999
16:17:20,200016.0469,4183,0,0.3599999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1432.240204,0,9.7263,25.8726, ,1,0,0.3599999
16:17:21,200632.0469,4183,0,1.6919998,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1431.88327,0,9.7263,25.8726, ,1,0,1.6919998
16:17:22,201517.0471,4183,0,0.2879999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1431.318207,0,9.808,25.8726, ,1,0,0.2879999
16:17:22,201761.0471,4183,0,0.2879999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1431.318207,0,9.7263,25.8726, ,1,0,0.2879999
16:17:22,202015.0472,4183,0,0.2879999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1431.318207,0,9.7263,25.8726, ,1,0,0.2879999
16:17:23,202632.0473,4183,0,0.3239999,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1431.100189,0,9.6829,25.8726, ,1,0,0.3239999
16:17:24,203615.0474,4182,0,0.4319999,0,101.9880065,0,0,0,0,40.4302864,-117.0529861,1430.840179,0,9.808,25.8726, ,1,0,0.4319999
16:17:24,203768.0474,4182,0,0.4319999,0,101.9880065,0,0,0,0,40.4302864,-117.0529861,1430.840179,0,9.6829,26.1011, ,1,0,0.4319999
16:17:24,204013.0476,4182,0,0.4319999,0,101.9880065,0,0,0,0,40.4302864,-117.0529861,1430.840179,0,9.808,26.1011, ,1,0,0.4319999
16:17:25,204511.0476,4182,0,0.2879999,0,101.9880065,0,0,0,0,40.4302864,-117.0529861,1430.72226,0,9.808,25.8726, ,1,0,0.2879999
16:17:25,204756.0477,4182,0,0.2879999,0,101.9880065,0,0,0,0,40.4302864,-117.0529861,1430.72226,0,9.808,25.8726, ,1,0,0.2879999
16:17:26,205632.0479,4182,0,0.1079999,0,101.9880065,0,0,0,0,40.4302864,-117.0529708,1430.610199,0,9.808,25.8726, ,1,0,0.1079999
16:17:26,206011.0479,4182,0,0.8639999,0,101.9880065,0,0,0,0,40.4302864,-117.0529708,1430.621185,0,9.7263,25.8726, ,1,0,0.8639999
16:17:27,206511.0479,4182,0,0.3239999,0,101.9880065,0,0,0,0,40.4302864,-117.0529708,1430.767181,0,9.808,25.8726, ,1,0,0.3239999
16:17:27,206755.0479,4182,0,0.3239999,0,101.9880065,0,0,0,0,40.4302864,-117.0529708,1430.767181,0,9.7263,25.8726, ,1,0,0.3239999
16:17:27,207009.0483,4182,0,0.3239999,0,101.9880065,0,0,0,0,40.4302864,-117.0529708,1430.972259,0,9.808,25.8726, ,1,0,0.3239999
16:17:28,207632.0484,4183,0,1.0439999,0,101.9880065,0,0,0,0,40.4302825,-117.0529708,1431.532196,0,9.808,25.8726, ,1,0,1.0439999
16:17:28,208010.0483,4183,0,0.5759999,0,101.9880065,0,0,0,0,40.4302787,-117.0529708,1431.733246,0,9.808,25.8726, ,1,0,0.5759999
16:17:29,208508.0484,4183,0,0.7199999,0,101.9880065,0,0,0,0,40.4302787,-117.0529708,1431.82016,0,9.7263,26.1011, ,1,0,0.7199999
16:17:29,208750.0484,4183,0,0.7199999,0,101.9880065,0,0,0,0,40.4302787,-117.0529708,1431.82016,0,9.7263,25.8726, ,1,0,0.7199999
16:17:29,209008.0488,4183,0,0.7199999,0,101.9880065,0,0,0,0,40.4302787,-117.0529708,1431.82016,0,9.808,25.8726, ,1,0,0.7199999
16:17:30,209632.0489,4183,0,0.7919999,0,101.9880065,0,0,0,0,40.4302787,-117.0529708,1432.023163,0,9.808,25.8726, ,1,0,0.7919999
16:17:31,210506.0489,4183,0,0.2519999,0,101.9880065,0,0,0,0,40.4302787,-117.0529708,1432.119232,0,9.808,26.317, ,1,0,0.2519999
16:17:31,210749.0489,4183,0,0.2519999,0,101.9880065,0,0,0,0,40.4302787,-117.0529708,1432.119232,0,9.7263,25.8726, ,1,0,0.2519999
16:17:31,211006.049,4183,0,0.2519999,0,101.9880065,0,0,0,0,40.4302787,-117.0529708,1432.119232,0,9.7263,25.8726, ,1,0,0.2519999
16:17:32,211505.049,4183,0,0.7919999,0,101.9880065,0,0,0,0,40.4302787,-117.0529708,1432.128265,0,9.808,25.8726, ,1,0,0.7919999
16:17:32,211745.0491,4183,0,0.7919999,0,101.9880065,0,0,0,0,40.4302787,-117.0529708,1432.128265,0,9.6829,25.8726, ,1,0,0.7919999
16:17:33,212504.0492,4183,0,0.4679999,0,101.9880065,0,0,0,0,40.4302787,-117.0529708,1432.179169,0,9.7263,25.8726, ,1,0,0.4679999
16:17:33,212746.0493,4183,0,0.4679999,0,101.9880065,0,0,0,0,40.4302787,-117.0529708,1432.179169,0,9.7643,26.1011, ,1,0,0.4679999
16:17:33,213004.0493,4183,0,0.4679999,0,101.9880065,0,0,0,0,40.4302787,-117.0529708,1432.179169,0,9.808,25.8726, ,1,0,0.4679999
16:17:34,213504.0493,4183,0,0.5039999,0,101.9880065,0,0,0,0,40.4302787,-117.0529708,1432.245209,0,9.7263,25.8726, ,1,0,0.5039999
16:17:34,213746.0494,4183,0,0.5039999,0,101.9880065,0,0,0,0,40.4302787,-117.0529708,1432.245209,0,9.7263,26.2597, ,1,0,0.5039999
16:17:35,214733.0496,4184,0,0.1079999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1432.541229,0,9.808,26.2597, ,1,0,0.1079999
16:17:35,215002.0498,4184,0,0.0359999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1432.57724,0,9.808,25.8726, ,1,0,0.0359999
16:17:36,215501.0498,4184,0,0.7199999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1432.598236,0,9.6829,26.317, ,1,0,0.7199999
16:17:36,215743.0499,4184,0,0.7199999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1432.598236,0,9.808,25.8726, ,1,0,0.7199999
16:17:36,215999.0499,4184,0,0.7199999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1432.598236,0,9.7263,26.1011, ,1,0,0.7199999
16:17:37,216632.0499,4184,0,0.5039999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1432.805267,0,9.6829,25.8726, ,1,0,0.5039999
16:17:38,217499.0503,4184,0,0.3239999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1433.048187,0,9.7263,25.8726, ,1,0,0.3239999
16:17:38,217747.0504,4184,0,0.3239999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1433.048187,0,9.7263,26.317, ,1,0,0.3239999
16:17:38,217999.0504,4184,0,0.3239999,0,101.9880065,0,0,0,0,40.4302749,-117.0529708,1433.048187,0,9.6829,25.8726, ,1,0,0.3239999
16:17:39,218632.0504,4184,0,1.1159999,0,101.9880065,0,0,0,0,40.4302711,-117.0529708,1433.200165,0,9.7263,25.8726, ,1,0,1.1159999
16:17:40,219497.0508,4184,0,1.3679998,0,101.9880065,0,0,0,0,40.4302711,-117.0529708,1433.276215,0,9.7643,25.8726, ,1,0,1.3679998
16:17:40,219740.0508,4184,0,1.3679998,0,101.9880065,0,0,0,0,40.4302711,-117.0529708,1433.276215,0,9.808,26.317, ,1,0,1.3679998
16:17:40,219997.0508,4184,0,1.3679998,0,101.9880065,0,0,0,0,40.4302711,-117.0529708,1433.276215,0,9.808,25.8726, ,1,0,1.3679998
16:17:41,220496.0508,4184,0,1.7279999,0,101.9880065,0,0,0,0,40.4302711,-117.0529708,1433.186249,0,9.7263,26.317, ,1,0,1.7279999
16:17:41,220738.0508,4184,0,1.7279999,0,101.9880065,0,0,0,0,40.4302711,-117.0529708,1433.186249,0,9.7263,26.1011, ,1,0,1.7279999
16:17:42,221632.051,4183,0,4.3199996,0,101.9880065,0,0,0,0,40.4302787,-117.0529861,1432.714203,0,9.6829,25.8726, ,1,0,4.3199996
16:17:42,221995.051,4183,0,3.1319999,0,101.9880065,0,0,0,0,40.4302825,-117.0529861,1432.585175,0,9.7643,25.8726, ,1,0,3.1319999
