Time [s], O2 [raw], CO2 [ppm], Caliper [deg C], Disk[deg C], Ambient [deg C],
342.0, 0.0, 4938.0, 26.0, 26.39, 26.209, 
343.0, 0.0, 4938.0, 26.0, 26.39, 26.250, 
343.0, 0.0, 4938.0, 26.0, 26.69, 26.210, 
343.0, 0.0, 10000.0, 26.0, 26.109, 26.209, 
344.0, 0.0, 4974.0, 26.0, 26.99, 26.259, 
344.0, 0.0, 4974.0, 26.0, 26.79, 26.250, 
345.0, 0.0, 4974.0, 26.0, 26.39, 26.270, 
345.0, 0.0, 4974.0, 26.0, 26.110, 26.199, 
345.0, 0.0, 4974.0, 26.0, 25.989, 26.230, 
346.0, 0.0, 5056.0, 26.0, 26.99, 26.240, 
346.0, 0.0, 5056.0, 26.0, 26.19, 26.180, 
346.0, 0.0, 5056.0, 26.0, 26.69, 26.240, 
347.0, 0.0, 5056.0, 26.0, 26.129, 26.270, 
347.0, 0.0, 5056.0, 26.0, 26.49, 26.229, 
347.0, 0.0, 10000.0, 26.0, 26.89, 26.250, 
348.0, 0.0, 5143.0, 26.0, 26.109, 26.209, 
348.0, 0.0, 5143.0, 26.0, 26.59, 26.259, 
349.0, 0.0, 5143.0, 26.0, 26.39, 26.229, 
349.0, 0.0, 5143.0, 26.0, 26.0, 26.190, 
349.0, 0.0, 5143.0, 26.0, 26.49, 26.230, 
350.0, 0.0, 5361.0, 26.0, 26.110, 26.229, 
350.0, 0.0, 5361.0, 26.0, 26.99, 26.229, 
350.0, 0.0, 5361.0, 26.0, 26.19, 26.230, 
351.0, 0.0, 5361.0, 26.0, 26.9, 26.220, 
351.0, 0.0, 5361.0, 26.0, 26.19, 26.200, 
351.0, 0.0, 5506.0, 26.0, 26.129, 26.220, 
352.0, 0.0, 5651.0, 26.0, 26.29, 26.250, 
352.0, 0.0, 5651.0, 26.0, 26.29, 26.199, 
352.0, 0.0, 5651.0, 26.0, 26.19, 26.239, 
353.0, 0.0, 5651.0, 26.0, 26.49, 26.229, 
353.0, 0.0, 5651.0, 26.0, 26.49, 26.220, 
354.0, 0.0, 5934.0, 26.0, 26.29, 26.230, 
354.0, 0.0, 5934.0, 26.0, 26.69, 26.220, 
354.0, 0.0, 5934.0, 26.0, 26.49, 26.259, 
355.0, 0.0, 5934.0, 26.0, 26.79, 26.250, 
355.0, 0.0, 5934.0, 26.0, 26.19, 26.220, 
355.0, 0.0, 6012.500, 26.0, 26.69, 26.199, 
356.0, 0.0, 6091.0, 26.0, 26.49, 26.230, 
356.0, 0.0, 6091.0, 26.0, 26.39, 26.250, 
356.0, 0.0, 6091.0, 26.0, 26.99, 26.229, 
357.0, 0.0, 6091.0, 26.0, 26.99, 26.220, 
357.0, 0.0, 6091.0, 26.0, 26.159, 26.269, 
358.0, 0.0, 6249.0, 26.0, 26.59, 26.240, 
358.0, 0.0, 6249.0, 26.0, 26.69, 26.259, 
358.0, 0.0, 6249.0, 26.0, 26.100, 26.259, 
359.0, 0.0, 6249.0, 26.0, 26.59, 26.259, 
359.0, 0.0, 6249.0, 26.0, 26.89, 26.180, 
359.0, 0.0, 10000.0, 26.0, 26.29, 26.190, 
360.0, 0.0, 6358.0, 26.0, 26.79, 26.240, 
360.0, 0.0, 6358.0, 26.0, 26.49, 26.230, 
361.0, 0.0, 6358.0, 26.0, 26.110, 26.220, 
361.0, 0.0, 6358.0, 26.0, 26.169, 26.210, 
361.0, 0.0, 6358.0, 26.0, 26.49, 26.209, 
362.0, 0.0, 6464.0, 26.0, 26.49, 26.229, 
362.0, 0.0, 6464.0, 26.0, 26.59, 26.210, 
362.0, 0.0, 6464.0, 26.0, 26.99, 26.250, 
363.0, 0.0, 6464.0, 26.0, 26.59, 26.220, 
363.0, 0.0, 6464.0, 26.0, 26.39, 26.270, 
363.0, 0.0, 10000.0, 26.0, 26.149, 26.250, 
364.0, 0.0, 6514.0, 26.0, 26.39, 26.270, 
364.0, 0.0, 6514.0, 26.0, 26.99, 26.250, 
365.0, 0.0, 6514.0, 26.0, 26.69, 26.240, 
365.0, 0.0, 6514.0, 26.0, 26.119, 26.279, 
365.0, 0.0, 6500.500, 26.0, 26.99, 26.240, 
366.0, 0.0, 6487.0, 26.0, 26.149, 26.279, 
366.0, 0.0, 6487.0, 26.0, 26.89, 26.240, 
366.0, 0.0, 6487.0, 26.0, 26.59, 26.240, 
367.0, 0.0, 6487.0, 26.0, 26.89, 26.220, 
367.0, 0.0, 6487.0, 26.0, 26.79, 26.230, 
368.0, 0.0, 6514.0, 26.0, 26.89, 26.229, 
368.0, 0.0, 6514.0, 26.0, 26.99, 26.240, 
368.0, 0.0, 6514.0, 26.125, 26.49, 26.239, 
369.0, 0.0, 6514.0, 26.0, 26.119, 26.229, 
369.0, 0.0, 6514.0, 26.0, 26.99, 26.250, 
369.0, 0.0, 6521.500, 26.0, 26.39, 26.250, 
370.0, 0.0, 6529.0, 26.0, 26.49, 26.220, 
370.0, 0.0, 6529.0, 26.0, 26.0, 26.240, 
370.0, 0.0, 6529.0, 26.0, 26.119, 26.289, 
371.0, 0.0, 6529.0, 26.0, 26.19, 26.240, 
371.0, 0.0, 6529.0, 26.0, 26.49, 26.250, 
372.0, 0.0, 6517.0, 26.0, 26.119, 26.259, 
372.0, 0.0, 6517.0, 26.0, 26.39, 26.210, 
372.0, 0.0, 6517.0, 26.0, 26.89, 26.240, 
373.0, 0.0, 6517.0, 26.0, 26.99, 26.220, 
373.0, 0.0, 6517.0, 26.0, 26.79, 26.250, 
373.0, 0.0, 6506.0, 26.0, 26.49, 26.209, 
374.0, 0.0, 6495.0, 26.0, 26.39, 26.220, 
374.0, 0.0, 6495.0, 26.0, 26.39, 26.229, 
374.0, 0.0, 6495.0, 26.0, 26.49, 26.240, 
375.0, 0.0, 6495.0, 26.0, 26.39, 26.210, 
375.0, 0.0, 6495.0, 26.0, 26.89, 26.279, 
376.0, 0.0, 6361.0, 26.0, 26.99, 26.250, 
376.0, 0.0, 6361.0, 26.0, 26.129, 26.259, 
376.0, 0.0, 6361.0, 26.0, 26.129, 26.239, 
377.0, 0.0, 6361.0, 26.0, 26.89, 26.229, 
377.0, 0.0, 6361.0, 26.0, 26.69, 26.230, 
377.0, 0.0, 6301.0, 26.0, 26.99, 26.220, 
378.0, 0.0, 6241.0, 26.0, 26.39, 26.209, 
378.0, 0.0, 6241.0, 26.0, 26.69, 26.240, 
378.0, 0.0, 6241.0, 26.0, 26.9, 26.240, 
379.0, 0.0, 6241.0, 26.0, 26.99, 26.240, 
379.0, 0.0, 6241.0, 26.0, 26.110, 26.250, 
380.0, 0.0, 6116.0, 26.0, 26.49, 26.229, 
380.0, 0.0, 6116.0, 26.0, 26.149, 26.289, 
380.0, 0.0, 6116.0, 26.0, 26.49, 26.250, 
381.0, 0.0, 6116.0, 26.0, 26.119, 26.229, 
381.0, 0.0, 6116.0, 26.0, 26.99, 26.229, 
381.0, 0.0, 10000.0, 26.0, 26.89, 26.209, 
382.0, 0.0, 5992.0, 26.0, 26.99, 26.229, 
382.0, 0.0, 5992.0, 26.0, 26.49, 26.230, 
383.0, 0.0, 5992.0, 26.0, 26.139, 26.210, 
383.0, 0.0, 5992.0, 26.0, 26.19, 26.190, 
383.0, 0.0, 5992.0, 26.0, 26.89, 26.209, 
384.0, 0.0, 5854.0, 26.0, 26.89, 26.240, 
384.0, 0.0, 5854.0, 26.0, 26.99, 26.199, 
384.0, 0.0, 5854.0, 26.0, 26.69, 26.220, 
385.0, 0.0, 5854.0, 26.0, 26.19, 26.270, 
385.0, 0.0, 5854.0, 26.0, 26.69, 26.220, 
385.0, 0.0, 5763.500, 26.125, 26.69, 26.210, 
386.0, 0.0, 5673.0, 26.0, 26.139, 26.239, 
386.0, 0.0, 5673.0, 26.0, 26.160, 26.250, 
387.0, 0.0, 5673.0, 26.0, 26.99, 26.259, 
387.0, 0.0, 5673.0, 26.0, 26.99, 26.229, 
387.0, 0.0, 7836.500, 26.0, 26.109, 26.239, 
388.0, 0.0, 5484.0, 26.0, 26.99, 26.240, 
388.0, 0.0, 5484.0, 26.0, 26.109, 26.239, 
389.0, 0.0, 5484.0, 26.0, 26.119, 26.209, 
389.0, 0.0, 5484.0, 26.0, 26.129, 26.289, 
389.0, 0.0, 10000.0, 26.0, 26.170, 26.250, 
390.0, 0.0, 5349.0, 26.0, 26.99, 26.259, 
390.0, 0.0, 5349.0, 26.0, 26.139, 26.230, 
391.0, 0.0, 5349.0, 26.0, 26.39, 26.229, 
391.0, 0.0, 5349.0, 26.125, 26.160, 26.210, 
391.0, 0.0, 5286.500, 26.125, 26.110, 26.240, 
392.0, 0.0, 5224.0, 26.0, 26.39, 26.190, 
392.0, 0.0, 5224.0, 26.0, 26.99, 26.250, 
393.0, 0.0, 5224.0, 26.0, 26.139, 26.250, 
393.0, 0.0, 5224.0, 26.0, 25.979, 26.240, 
393.0, 0.0, 7612.0, 26.0, 26.149, 26.250, 
394.0, 0.0, 5174.0, 26.0, 26.160, 26.279, 
394.0, 0.0, 5174.0, 26.0, 26.79, 26.259, 
395.0, 0.0, 5174.0, 26.0, 26.110, 26.229, 
395.0, 0.0, 5174.0, 26.0, 26.159, 26.250, 
395.0, 0.0, 5174.0, 26.250, 26.29, 26.250, 
396.0, 0.0, 5129.0, 26.0, 26.79, 26.220, 
396.0, 0.0, 5129.0, 26.0, 26.129, 26.240, 
396.0, 0.0, 5129.0, 26.0, 26.119, 26.279, 
397.0, 0.0, 5129.0, 26.0, 26.129, 26.269, 
397.0, 0.0, 5129.0, 26.125, 26.149, 26.250, 
397.0, 0.0, 5112.0, 26.0, 26.109, 26.259, 
398.0, 0.0, 5095.0, 26.0, 26.49, 26.220, 
398.0, 0.0, 5095.0, 26.0, 26.109, 26.259, 
399.0, 0.0, 5095.0, 26.0, 26.69, 26.259, 
399.0, 0.0, 5095.0, 26.0, 26.149, 26.250, 
399.0, 0.0, 7547.500, 26.0, 26.149, 26.259, 
400.0, 0.0, 5097.0, 26.0, 26.110, 26.209, 
400.0, 0.0, 5097.0, 26.0, 26.109, 26.199, 
401.0, 0.0, 5097.0, 26.0, 26.100, 26.210, 
401.0, 0.0, 5097.0, 26.125, 26.149, 26.220, 
401.0, 0.0, 5117.500, 26.0, 26.79, 26.230, 
402.0, 0.0, 5138.0, 26.250, 26.149, 26.270, 
402.0, 0.0, 5138.0, 26.125, 26.109, 26.230, 
403.0, 0.0, 5138.0, 26.125, 26.160, 26.229, 
403.0, 0.0, 5138.0, 26.125, 26.89, 26.210, 
403.0, 0.0, 7569.0, 26.125, 26.139, 26.240, 
404.0, 0.0, 5181.0, 26.250, 26.99, 26.250, 
404.0, 0.0, 5181.0, 26.0, 26.139, 26.229, 
405.0, 0.0, 5181.0, 26.125, 26.79, 26.229, 
405.0, 0.0, 5181.0, 26.125, 26.139, 26.250, 
405.0, 0.0, 5197.0, 26.125, 26.160, 26.240, 
406.0, 0.0, 5213.0, 26.125, 26.190, 26.279, 
406.0, 0.0, 5213.0, 26.250, 26.159, 26.239, 
407.0, 0.0, 5213.0, 26.125, 26.149, 26.259, 
407.0, 0.0, 5213.0, 26.250, 26.190, 26.259, 
407.0, 0.0, 5213.0, 26.125, 26.139, 26.240, 
408.0, 0.0, 5227.0, 26.0, 26.149, 26.279, 
408.0, 0.0, 5227.0, 26.250, 26.149, 26.240, 
408.0, 0.0, 5227.0, 26.250, 26.99, 26.250, 
409.0, 0.0, 5227.0, 26.125, 26.79, 26.230, 
409.0, 0.0, 5227.0, 26.250, 26.110, 26.220, 
409.0, 0.0, 10000.0, 26.250, 26.49, 26.230, 
410.0, 0.0, 5213.0, 26.125, 26.99, 26.220, 
410.0, 0.0, 5213.0, 26.125, 26.79, 26.220, 
411.0, 0.0, 5213.0, 26.250, 26.139, 26.240, 
411.0, 0.0, 5213.0, 26.250, 26.159, 26.229, 
411.0, 0.0, 5208.500, 26.250, 26.159, 26.229, 
412.0, 0.0, 5204.0, 26.250, 26.79, 26.270, 
412.0, 0.0, 5204.0, 26.125, 26.79, 26.199, 
413.0, 0.0, 5204.0, 26.250, 26.149, 26.240, 
413.0, 0.0, 5204.0, 26.125, 26.160, 26.239, 
413.0, 0.0, 7602.0, 26.250, 26.99, 26.230, 
414.0, 0.0, 5215.0, 26.125, 26.160, 26.239, 
414.0, 0.0, 5215.0, 26.125, 26.99, 26.240, 
415.0, 0.0, 5215.0, 26.250, 26.160, 26.240, 
415.0, 0.0, 5215.0, 26.250, 26.9, 26.229, 
415.0, 0.0, 5225.0, 26.250, 26.69, 26.210, 
416.0, 0.0, 5235.0, 26.125, 26.99, 26.250, 
416.0, 0.0, 5235.0, 26.125, 26.99, 26.259, 
417.0, 0.0, 5235.0, 26.250, 26.79, 26.239, 
417.0, 0.0, 5235.0, 26.125, 26.99, 26.199, 
417.0, 0.0, 5235.0, 26.250, 26.129, 26.230, 
418.0, 0.0, 5242.0, 26.250, 26.129, 26.230, 
418.0, 0.0, 5242.0, 26.250, 26.119, 26.220, 
418.0, 0.0, 5242.0, 26.125, 26.149, 26.250, 
419.0, 0.0, 5242.0, 26.250, 26.79, 26.209, 
419.0, 0.0, 5242.0, 26.250, 26.100, 26.220, 
420.0, 0.0, 5268.500, 26.125, 26.79, 26.240, 
420.0, 0.0, 5295.0, 26.125, 26.79, 26.209, 
420.0, 0.0, 5295.0, 26.250, 26.129, 26.220, 
421.0, 0.0, 5295.0, 26.250, 26.110, 26.240, 
421.0, 0.0, 5295.0, 26.250, 26.179, 26.229, 
421.0, 0.0, 5295.0, 26.125, 26.129, 26.259, 
422.0, 0.0, 5418.0, 26.250, 26.69, 26.240, 
422.0, 0.0, 5418.0, 26.250, 26.79, 26.230, 
422.0, 0.0, 5418.0, 26.250, 26.139, 26.210, 
423.0, 0.0, 5418.0, 26.250, 26.80, 26.190, 
423.0, 0.0, 5418.0, 26.125, 26.159, 26.240, 
424.0, 0.0, 5487.500, 26.250, 26.139, 26.220, 
424.0, 0.0, 5557.0, 26.250, 26.79, 26.229, 
424.0, 0.0, 5557.0, 26.250, 26.99, 26.220, 
425.0, 0.0, 5557.0, 26.125, 26.89, 26.199, 
425.0, 0.0, 5557.0, 26.250, 26.179, 26.230, 
425.0, 0.0, 5557.0, 26.250, 26.109, 26.229, 
426.0, 0.0, 5600.0, 26.250, 26.190, 26.269, 
426.0, 0.0, 5600.0, 26.250, 26.129, 26.209, 
426.0, 0.0, 5600.0, 26.250, 26.149, 26.239, 
427.0, 0.0, 5600.0, 26.250, 26.149, 26.240, 
427.0, 0.0, 5600.0, 26.250, 26.160, 26.240, 
428.0, 0.0, 5578.500, 26.250, 26.200, 26.250, 
428.0, 0.0, 5557.0, 26.250, 26.200, 26.210, 
428.0, 0.0, 5557.0, 26.250, 26.119, 26.229, 
429.0, 0.0, 5557.0, 26.250, 26.129, 26.230, 
429.0, 0.0, 5557.0, 26.250, 26.119, 26.220, 
429.0, 0.0, 7778.500, 26.250, 26.159, 26.220, 
430.0, 0.0, 5491.0, 26.250, 26.179, 26.229, 
430.0, 0.0, 5491.0, 26.250, 26.190, 26.250, 
431.0, 0.0, 5491.0, 26.250, 26.190, 26.240, 
431.0, 0.0, 5491.0, 26.250, 26.69, 26.199, 
431.0, 0.0, 5435.500, 26.250, 26.139, 26.279, 
432.0, 0.0, 5380.0, 26.250, 26.49, 26.210, 
432.0, 0.0, 5380.0, 26.250, 26.99, 26.220, 
433.0, 0.0, 5380.0, 26.250, 26.129, 26.240, 
433.0, 0.0, 5380.0, 26.250, 26.129, 26.209, 
433.0, 0.0, 5380.0, 26.250, 26.160, 26.230, 
434.0, 0.0, 5298.0, 26.250, 26.159, 26.220, 
434.0, 0.0, 5298.0, 26.250, 26.130, 26.269, 
435.0, 0.0, 5298.0, 26.250, 26.109, 26.270, 
435.0, 0.0, 5298.0, 26.250, 26.149, 26.229, 
435.0, 0.0, 5298.0, 26.250, 26.160, 26.199, 
436.0, 0.0, 10000.0, 26.250, 26.170, 26.250, 
436.0, 0.0, 5197.0, 26.250, 26.49, 26.220, 
436.0, 0.0, 5197.0, 26.250, 26.129, 26.220, 
437.0, 0.0, 5197.0, 26.250, 26.79, 26.200, 
437.0, 0.0, 5197.0, 26.250, 26.99, 26.250, 
437.0, 0.0, 5139.500, 26.250, 26.129, 26.229, 
438.0, 0.0, 5082.0, 26.250, 26.110, 26.240, 
438.0, 0.0, 5082.0, 26.250, 26.170, 26.210, 
439.0, 0.0, 5082.0, 26.250, 26.139, 26.269, 
439.0, 0.0, 5082.0, 26.250, 26.160, 26.220, 
439.0, 0.0, 5082.0, 26.250, 26.179, 26.240, 
440.0, 0.0, 4960.0, 26.250, 26.139, 26.240, 
440.0, 0.0, 4960.0, 26.250, 26.730, 26.240, 
441.0, 0.0, 4960.0, 26.250, 29.359, 26.230, 
441.0, 0.0, 4960.0, 26.250, 33.79, 26.269, 
441.0, 0.0, 4960.0, 26.250, 37.410, 26.259, 
442.0, 0.0, 4891.0, 26.250, 46.289, 26.230, 
442.0, 0.0, 4822.0, 26.250, 54.119, 26.270, 
442.0, 0.0, 4822.0, 26.250, 64.840, 26.259, 
443.0, 0.0, 4822.0, 26.250, 73.610, 26.259, 
443.0, 0.0, 4822.0, 26.250, 84.799, 26.289, 
443.0, 0.0, 7411.0, 26.250, 97.930, 26.289, 
444.0, 0.0, 4828.0, 26.375, 118.880, 26.350, 
444.0, 0.0, 4828.0, 26.500, 128.589, 26.370, 
445.0, 0.0, 4828.0, 26.500, 141.989, 26.460, 
445.0, 0.0, 4828.0, 26.500, 147.809, 26.470, 
446.0, 0.0, 4824.500, 26.625, 158.139, 26.550, 
446.0, 0.0, 4821.0, 26.750, 168.339, 26.639, 
446.0, 0.0, 4821.0, 26.875, 177.69, 26.690, 
447.0, 0.0, 4821.0, 27.0, 179.209, 26.800, 
447.0, 0.0, 4821.0, 27.125, 185.430, 26.839, 
447.0, 0.0, 7410.500, 27.375, 186.750, 26.990, 
448.0, 0.0, 4857.0, 27.750, 191.259, 27.179, 
448.0, 0.0, 4857.0, 27.875, 197.259, 27.240, 
449.0, 0.0, 4857.0, 28.125, 191.660, 27.389, 
449.0, 0.0, 4857.0, 28.500, 194.479, 27.470, 
450.0, 0.0, 5001.0, 28.500, 192.630, 27.610, 
450.0, 0.0, 5145.0, 28.750, 191.660, 27.830, 
450.0, 0.0, 5145.0, 29.0, 197.669, 27.860, 
451.0, 0.0, 5145.0, 29.250, 199.610, 27.959, 
451.0, 0.0, 5145.0, 29.250, 198.59, 28.99, 
451.0, 0.0, 5145.0, 29.500, 202.669, 28.240, 
452.0, 0.0, 5405.0, 29.750, 208.29, 28.339, 
452.0, 0.0, 5405.0, 29.875, 212.389, 28.500, 
453.0, 0.0, 5405.0, 30.125, 219.970, 28.630, 
453.0, 0.0, 5405.0, 30.500, 221.150, 28.769, 
453.0, 0.0, 5405.0, 30.625, 221.309, 28.879, 
454.0, 0.0, 5483.500, 30.750, 218.239, 29.39, 
454.0, 0.0, 5562.0, 31.125, 224.179, 29.169, 
454.0, 0.0, 5562.0, 31.250, 223.139, 29.299, 
455.0, 0.0, 5562.0, 31.500, 214.669, 29.470, 
455.0, 0.0, 5562.0, 31.750, 222.819, 29.580, 
455.0, 0.0, 5562.0, 32.0, 219.399, 29.750, 
456.0, 0.0, 5661.0, 32.125, 221.360, 29.900, 
456.0, 0.0, 5661.0, 32.375, 219.250, 30.130, 
457.0, 0.0, 5661.0, 32.500, 226.539, 30.159, 
457.0, 0.0, 5661.0, 32.750, 225.210, 30.350, 
457.0, 0.0, 5661.0, 33.0, 229.289, 30.450, 
458.0, 0.0, 10000.0, 33.500, 230.949, 30.690, 
458.0, 0.0, 5706.0, 33.625, 227.169, 30.790, 
459.0, 0.0, 5706.0, 33.875, 222.559, 30.940, 
459.0, 0.0, 5706.0, 34.0, 221.29, 31.110, 
459.0, 0.0, 5706.0, 34.250, 224.389, 31.199, 
460.0, 0.0, 5795.500, 34.625, 225.759, 31.369, 
460.0, 0.0, 5885.0, 34.875, 217.529, 31.529, 
460.0, 0.0, 5885.0, 35.125, 219.219, 31.729, 
461.0, 0.0, 5885.0, 35.250, 216.440, 31.849, 
461.0, 0.0, 5885.0, 35.500, 218.649, 31.990, 
461.0, 0.0, 5885.0, 35.750, 215.119, 32.150, 
462.0, 0.0, 5988.0, 35.875, 211.659, 32.269, 
462.0, 0.0, 5988.0, 36.125, 213.940, 32.419, 
463.0, 0.0, 5988.0, 36.375, 212.149, 32.509, 
463.0, 0.0, 5988.0, 36.625, 213.469, 32.690, 
463.0, 0.0, 5988.0, 36.875, 210.139, 32.830, 
464.0, 0.0, 6025.0, 37.125, 210.589, 32.970, 
464.0, 0.0, 6062.0, 37.250, 203.440, 33.89, 
464.0, 0.0, 6062.0, 37.375, 209.859, 33.199, 
465.0, 0.0, 6062.0, 37.500, 209.990, 33.479, 
465.0, 0.0, 6062.0, 37.750, 205.449, 33.460, 
465.0, 0.0, 6062.0, 37.875, 205.639, 33.619, 
466.0, 0.0, 6080.0, 38.250, 203.669, 33.760, 
466.0, 0.0, 6080.0, 38.250, 200.639, 33.909, 
467.0, 0.0, 6080.0, 38.500, 205.199, 34.19, 
467.0, 0.0, 6080.0, 38.625, 204.119, 34.169, 
467.0, 0.0, 6080.0, 39.0, 200.629, 34.269, 
468.0, 0.0, 6021.0, 39.125, 200.39, 34.399, 
468.0, 0.0, 5962.0, 39.250, 201.479, 34.490, 
468.0, 0.0, 5962.0, 39.500, 198.499, 34.609, 
469.0, 0.0, 5962.0, 39.625, 198.199, 34.729, 
469.0, 0.0, 5962.0, 39.750, 198.849, 34.790, 
469.0, 0.0, 5962.0, 39.875, 196.389, 34.899, 
470.0, 0.0, 5784.0, 40.0, 192.50, 35.39, 
470.0, 0.0, 5784.0, 40.125, 190.720, 35.179, 
471.0, 0.0, 5784.0, 40.250, 191.469, 35.309, 
471.0, 0.0, 5784.0, 40.500, 190.690, 35.440, 
471.0, 0.0, 5784.0, 40.500, 193.469, 35.529, 
472.0, 0.0, 5673.0, 40.750, 191.99, 35.629, 
472.0, 0.0, 5562.0, 41.0, 192.800, 35.759, 
472.0, 0.0, 5562.0, 41.0, 187.559, 36.9, 
473.0, 0.0, 5562.0, 41.250, 186.649, 35.970, 
473.0, 0.0, 5562.0, 41.250, 186.99, 36.49, 
473.0, 0.0, 5562.0, 41.500, 192.409, 36.179, 
474.0, 0.0, 5322.0, 41.625, 186.40, 36.279, 
474.0, 0.0, 5322.0, 41.750, 186.210, 36.429, 
475.0, 0.0, 5322.0, 41.750, 188.349, 36.470, 
475.0, 0.0, 5322.0, 42.0, 187.460, 36.589, 
475.0, 0.0, 5322.0, 42.125, 185.699, 36.700, 
476.0, 0.0, 5208.0, 42.250, 183.819, 36.809, 
476.0, 0.0, 5094.0, 42.500, 179.830, 36.869, 
476.0, 0.0, 5094.0, 42.625, 179.449, 36.960, 
477.0, 0.0, 5094.0, 42.750, 185.389, 37.89, 
477.0, 0.0, 5094.0, 43.0, 184.449, 37.110, 
477.0, 0.0, 5094.0, 43.125, 183.379, 37.209, 
478.0, 0.0, 4910.0, 43.375, 182.39, 37.320, 
478.0, 0.0, 4910.0, 43.500, 181.440, 37.450, 
479.0, 0.0, 4910.0, 43.500, 175.510, 37.479, 
479.0, 0.0, 4910.0, 43.625, 172.149, 37.590, 
479.0, 0.0, 4910.0, 43.750, 171.199, 37.690, 
480.0, 0.0, 4873.0, 43.750, 171.209, 37.770, 
480.0, 0.0, 4836.0, 44.0, 172.279, 37.879, 
480.0, 0.0, 4836.0, 44.0, 175.649, 37.910, 
481.0, 0.0, 4836.0, 44.125, 171.429, 37.990, 
481.0, 0.0, 4836.0, 44.250, 174.429, 38.50, 
482.0, 0.0, 7418.0, 44.375, 173.199, 38.139, 
482.0, 0.0, 4726.0, 44.500, 171.999, 38.250, 
483.0, 0.0, 4726.0, 44.625, 172.479, 38.379, 
483.0, 0.0, 4726.0, 44.750, 173.100, 38.409, 
483.0, 0.0, 4726.0, 44.750, 169.940, 38.460, 
484.0, 0.0, 4727.0, 45.0, 170.449, 38.559, 
484.0, 0.0, 4728.0, 45.0, 169.699, 38.619, 
484.0, 0.0, 4728.0, 45.125, 168.699, 38.720, 
485.0, 0.0, 4728.0, 45.250, 168.229, 38.790, 
485.0, 0.0, 4728.0, 45.250, 167.369, 38.860, 
486.0, 0.0, 4728.0, 45.500, 159.910, 38.949, 
486.0, 0.0, 4741.0, 45.750, 165.89, 39.39, 
486.0, 0.0, 4741.0, 45.750, 166.709, 39.120, 
487.0, 0.0, 4741.0, 45.875, 165.999, 39.200, 
487.0, 0.0, 4741.0, 45.875, 174.59, 39.270, 
487.0, 0.0, 4741.0, 46.0, 168.320, 39.299, 
488.0, 0.0, 4731.0, 46.125, 168.720, 39.380, 
488.0, 0.0, 4721.0, 46.250, 169.129, 39.430, 
488.0, 0.0, 4721.0, 46.500, 164.849, 39.529, 
489.0, 0.0, 4721.0, 46.625, 168.260, 39.600, 
489.0, 0.0, 4721.0, 46.750, 173.549, 39.690, 
490.0, 0.0, 4721.0, 47.0, 168.619, 39.739, 
490.0, 0.0, 4692.0, 47.125, 176.89, 39.800, 
490.0, 0.0, 4692.0, 47.250, 178.589, 39.860, 
491.0, 0.0, 4692.0, 47.500, 186.500, 39.990, 
491.0, 0.0, 4692.0, 47.500, 186.510, 40.29, 
491.0, 0.0, 4692.0, 47.625, 188.550, 40.69, 
492.0, 0.0, 10000.0, 47.750, 185.869, 40.250, 
492.0, 0.0, 4843.0, 47.875, 188.309, 40.309, 
493.0, 0.0, 4843.0, 48.0, 191.59, 40.409, 
493.0, 0.0, 4843.0, 48.250, 186.329, 40.429, 
493.0, 0.0, 4843.0, 48.250, 178.649, 40.519, 
494.0, 0.0, 4952.500, 48.625, 187.289, 40.660, 
494.0, 0.0, 5062.0, 48.750, 186.119, 40.740, 
495.0, 0.0, 5062.0, 48.875, 183.529, 40.789, 
495.0, 0.0, 5062.0, 49.125, 184.680, 40.869, 
495.0, 0.0, 5062.0, 49.250, 181.580, 40.970, 
496.0, 0.0, 7531.0, 49.500, 178.289, 41.99, 
496.0, 0.0, 5322.0, 49.625, 178.649, 41.190, 
497.0, 0.0, 5322.0, 49.750, 174.529, 41.300, 
497.0, 0.0, 5322.0, 49.875, 175.220, 41.360, 
497.0, 0.0, 5322.0, 50.0, 180.710, 41.409, 
498.0, 0.0, 5490.0, 50.125, 174.650, 41.520, 
498.0, 0.0, 5658.0, 50.250, 177.300, 41.600, 
499.0, 0.0, 5658.0, 50.375, 180.160, 41.650, 
499.0, 0.0, 5658.0, 50.500, 178.610, 41.740, 
499.0, 0.0, 5658.0, 50.625, 179.269, 41.779, 
500.0, 0.0, 5658.0, 50.750, 179.130, 41.830, 
500.0, 0.0, 5904.0, 51.0, 171.869, 41.919, 
500.0, 0.0, 5904.0, 51.0, 176.399, 41.970, 
501.0, 0.0, 5904.0, 51.250, 179.960, 42.69, 
501.0, 0.0, 5904.0, 51.500, 179.439, 42.109, 
501.0, 0.0, 5904.0, 51.500, 172.669, 42.119, 
502.0, 0.0, 5959.0, 51.625, 181.199, 42.250, 
502.0, 0.0, 6014.0, 51.750, 178.9, 42.360, 
503.0, 0.0, 6014.0, 52.0, 180.979, 42.419, 
503.0, 0.0, 6014.0, 52.125, 180.419, 42.629, 
503.0, 0.0, 6014.0, 52.250, 178.9, 42.540, 
504.0, 0.0, 6014.0, 52.500, 179.580, 42.649, 
504.0, 0.0, 6046.0, 52.500, 175.860, 42.739, 
504.0, 0.0, 6046.0, 52.750, 182.39, 42.799, 
505.0, 0.0, 6046.0, 53.0, 180.649, 42.899, 
505.0, 0.0, 6046.0, 53.125, 186.119, 42.929, 
505.0, 0.0, 6046.0, 53.125, 176.199, 43.10, 
