Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Calibration timed-out...Offset is set as default: 507 Hz GPS lost
17:53:43, 84228.0163726, 18, 0.0, 0.2879999, 0, 137.0519943, 0, 0, 0, 0, 40.6373252, -116.9450072, 1388.749237, 0, 9.7263, 25.5550, 
17:53:45, 85664.0166625, 18, 0.0, 0.3599999, 0, 137.0519943, 0, 0, 0, -233.1000213, 40.6373252, -116.9450072, 1389.0422058, 0, 9.6829, 25.5550, 
17:53:46, 86438.016632, 18, 0.0, 0.2879999, 27.0152893, 137.0519943, 0, 0, 0, 234.1500091, 40.6373252, -116.9450072, 1389.322235, 0, 9.8080, 25.5550, 
17:53:47, 87365.0171203, 18, 0.0, 0.1799999, 0, 137.0519943, 0, 0, 0, -195.3000106, 40.6373252, -116.9450072, 1389.5772399, 0, 9.8080, 25.5550, 
17:53:47, 88227.0171051, 18, 0.0, 0.1079999, 24.3911094, 137.0519943, 0, 0, 0, 190.0500106, 40.6373252, -116.9450072, 1389.7292175, 0, 9.7263, 25.5550, 
17:53:48, 89158.0175857, 18, 0.0, 1.9439998, 0, 137.0519943, 0, 0, 0, -175.3500137, 40.637329, -116.9450072, 1389.9892272, 0, 9.7263, 25.7843, 
17:53:50, 90926.015686, 17, 0.0, 3.3479997, 0, 137.0519943, 0, 0, 0, 0, 40.637329, -116.9450301, 1390.1442565, 0, 9.7263, 25.5550, 
17:53:51, 91745.0158691, 17, 0.0, 3.1679997, 20.0316143, 137.0519943, 0, 0, 0, 163.8000106, 40.6373252, -116.9450301, 1389.9942321, 0, 9.7263, 25.5550, 
17:53:52, 92666.0160522, 15, 0.0, 4.3199996, 0, 137.0519943, 0, 0, 0, -145.9500045, 40.6373252, -116.9450454, 1389.9882506, 0, 9.8080, 25.5550, 
17:53:53, 93585.0161437, 15, 0.0, 3.9599997, 0, 137.0519943, 0, 0, 0, 0, 40.6373176, -116.9450606, 1389.5462341, 0, 9.7263, 25.7843, 
17:53:54, 94504.0163879, 12, 0.0, 5.8319997, 0, 137.0519943, 0, 0, 0, 0, 40.6373176, -116.9450835, 1388.9851989, 0, 9.7263, 25.5550, 
17:53:55, 95418.016632, 12, 0.0, 3.2399997, 0, 137.0519943, 0, 0, 0, 0, 40.6373138, -116.9450835, 1388.4751891, 0, 9.6829, 25.5550, 
17:53:56, 96340.016632, 11, 0.0, 4.1759996, 0, 137.0519943, 0, 0, 0, 0, 40.6373138, -116.9450988, 1388.190155, 0, 9.7643, 25.3964, 
17:53:56, 97253.0171051, 10, 0.0, 2.1959998, 0, 137.0519943, 0, 0, 0, 0, 40.6373138, -116.9451064, 1388.0622253, 0, 9.6446, 25.5550, 
17:53:57, 98173.0170974, 10, 0.0, 3.4919998, 0, 137.0519943, 0, 0, 0, 0, 40.63731, -116.9451064, 1387.7301941, 0, 9.6829, 25.5550, 
17:53:59, 99937.0176391, 8, 0.0, 3.0959999, 0, 137.0519943, 0, 0, 0, 0, 40.6373061, -116.9451369, 1387.1941833, 0, 9.7263, 25.7843, 
17:54:0, 100850.0234985, 8, 0.0, 4.1039996, 0, 137.0519943, 0, 0, 0, 0, 40.6373061, -116.9451369, 1386.5231628, 0, 9.7263, 25.3964, 
17:54:1, 101765.0236816, 6, 0.0, 2.4839999, 0, 137.0519943, 0, 0, 0, 0, 40.6373061, -116.9451598, 1386.1001892, 0, 9.8080, 25.5550, 
17:54:2, 102684.0238647, 6, 0.0, 2.4839999, 0, 137.0519943, 0, 0, 0, 0, 40.6373061, -116.9451598, 1385.9052428, 0, 9.8080, 25.7137, 
17:54:3, 103599.0239562, 6, 0.0, 1.8719999, 0, 137.0519943, 0, 0, 0, 0, 40.6373061, -116.9451598, 1385.4612731, 0, 9.7263, 25.5550, 
