Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Received message 1. Received message 2. Received message 3. Received message 4. Received message 5. Received message 6. Calibration complete! Offset is: 522 Hz. 
0:0:0, 58620.0093383, 0, 0.0, 0, 38.6539153, 137.088005, 0, 0, 0, 2.0999998, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 59410.0097961, 0, 0.0, 0, 38.3279685, 137.088005, 0, 0, 0, -2.0999998, 0, 0, 0, 0, 9.7643, 25.9426, 
0:0:0, 61006.0119018, 0, 0.0, 0, 37.5673789, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 25.9426, 
0:0:0, 61771.0119628, 0, 0.0, 0, 39.9700469, 137.088005, 0, 0, 0, 21, 0, 0, 0, 0, 9.8080, 25.7843, 
0:0:0, 62509.0121154, 0, 0.0, 0, 41.2863616, 137.088005, 0, 0, 0, 11.5500001, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 63901.012268, 0, 0.0, 0, 44.0763091, 137.088005, 0, 0, 0, 12.6000003, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 64576.0124816, 0, 0.0, 0, 44.6250686, 137.088005, 0, 0, 0, 5.2499999, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 65928.0127563, 0, 0.0, 0, 44.6632003, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 66603.0127563, 0, 0.0, 0, 44.3411559, 137.088005, 0, 0, 0, -3.15, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 67932.0132446, 0, 0.0, 0, 45.7623977, 137.088005, 0, 0, 0, 8.3999996, 0, 0, 0, 0, 9.8080, 25.7843, 
0:0:0, 68589.0132141, 0, 0.0, 0, 46.1054992, 137.088005, 0, 0, 0, 3.15, 0, 0, 0, 0, 9.8080, 25.7843, 
0:0:0, 69900.0137329, 0, 0.0, 0, 45.8829078, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 70558.0156555, 0, 0.0, 0, 45.8817939, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 71896.0158691, 0, 0.0, 0, 44.0237197, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 72584.0160217, 0, 0.0, 0, 43.5066528, 137.088005, 0, 0, 0, -4.1999998, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 73997.0161743, 0, 0.0, 0, 42.0671997, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, 9.7643, 25.7137, 
0:0:0, 74723.0164184, 0, 0.0, 0, 41.2700691, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, 9.8080, 25.9426, 
0:0:0, 75461.016632, 0, 0.0, 0, 40.6627464, 137.088005, 0, 0, 0, -5.2499999, 0, 0, 0, 0, 9.8080, 25.9426, 
0:0:0, 76946.0166625, 0, 0.0, 0, 40.0935363, 137.088005, 0, 0, 0, -4.1999998, 0, 0, 0, 0, 9.7643, 25.9426, 
0:0:0, 77703.0171508, 0, 0.0, 0, 39.5317306, 137.088005, 0, 0, 0, -4.1999998, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 78457.0171203, 0, 0.0, 0, 40.1465682, 137.088005, 0, 0, 0, 5.2499999, 0, 0, 0, 0, 9.8080, 25.9426, 
0:0:0, 79934.0176391, 0, 0.0, 0, 41.0745849, 137.088005, 0, 0, 0, 4.1999998, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 80658.015686, 0, 0.0, 0, 41.2990493, 137.088005, 0, 0, 0, 1.0499999, 0, 0, 0, 0, 9.8080, 25.9426, 
0:0:0, 81390.0158386, 0, 0.0, 0, 40.8401336, 137.088005, 0, 0, 0, -4.1999998, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 82860.0160522, 0, 0.0, 0, 40.5934524, 137.088005, 0, 0, 0, -6.3000001, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 83610.0161743, 0, 0.0, 0, 40.3419418, 137.088005, 0, 0, 0, -2.0999998, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 85126.0166091, 0, 0.0, 0, 39.1151123, 137.088005, 0, 0, 0, -5.2499999, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 85892.0166625, 0, 0.0, 0, 39.3227271, 137.088005, 0, 0, 0, 1.0499999, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 86675.0166625, 0, 0.0, 0, 38.4517135, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 87485.0171203, 0, 0.0, 0, 36.827732, 137.088005, 0, 0, 0, -12.6000003, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 89179.0175857, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -279.300003, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 90080.0156249, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 90592.0156555, 0, 0.0, 0, 32.815113, 137.088005, 0, 0, 0, 431.5500183, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 91497.0158386, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -243.6000213, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 92930.0160522, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -234.1500091, 0, 0, 0, 0, 9.8080, 25.7843, 
0:0:0, 93672.0161743, 0, 0.0, 0, 28.0548324, 137.088005, 0, 0, 0, 254.1000213, 0, 0, 0, 0, 9.7643, 25.9426, 
0:0:0, 94577.0163879, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -207.9000091, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 96162.0166091, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -221.5500183, 0, 0, 0, 0, 9.8080, 25.9426, 
0:0:0, 96748.0166625, 0, 0.0, 0, 32.6993598, 137.088005, 0, 0, 0, 374.8500366, 0, 0, 0, 0, 9.8080, 25.9426, 
0:0:0, 97593.0171203, 0, 0.0, 0, 36.1228942, 137.088005, 0, 0, 0, 26.2499999, 0, 0, 0, 0, 9.7263, 25.7137, 
0:0:0, 98388.0171203, 0, 0.0, 0, 38.4124679, 137.088005, 0, 0, 0, 18.8999996, 0, 0, 0, 0, 9.7643, 25.5550, 
0:0:0, 99891.0176391, 0, 0.0, 0, 40.8658523, 137.088005, 0, 0, 0, 6.3000001, 0, 0, 0, 0, 9.7643, 25.7137, 
0:0:0, 100616.0234985, 0, 0.0, 0, 41.7313423, 137.088005, 0, 0, 0, 7.3499998, 0, 0, 0, 0, 9.7643, 25.7137, 
0:0:0, 102016.0238037, 0, 0.0, 0, 43.4183196, 137.088005, 0, 0, 0, 7.3499998, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 102710.0238647, 0, 0.0, 0, 43.6925277, 137.088005, 0, 0, 0, 2.0999998, 0, 0, 0, 0, 9.7643, 25.7137, 
0:0:0, 103400.0239562, 0, 0.0, 0, 43.6398353, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 104780.0242309, 0, 0.0, 0, 43.745346, 137.088005, 0, 0, 0, 2.0999998, 0, 0, 0, 0, 9.8080, 25.9426, 
0:0:0, 105469.0244445, 0, 0.0, 0, 43.8830718, 137.088005, 0, 0, 0, 1.0499999, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 106839.024475, 0, 0.0, 0, 44.1352348, 137.088005, 0, 0, 0, 3.15, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 107520.0249328, 0, 0.0, 0, 44.0082778, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 108867.0249633, 0, 0.0, 0, 44.6261253, 137.088005, 0, 0, 0, -3.15, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 109545.0254211, 0, 0.0, 0, 44.8976402, 137.088005, 0, 0, 0, 2.0999998, 0, 0, 0, 0, 9.7643, 25.7137, 
0:0:0, 110887.0254516, 0, 0.0, 0, 44.5300254, 137.088005, 0, 0, 0, -6.3000001, 0, 0, 0, 0, 9.7643, 25.7137, 
0:0:0, 111566.0256042, 0, 0.0, 0, 44.5922851, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.7643, 25.7137, 
0:0:0, 112945.0258178, 0, 0.0, 0, 43.1653442, 137.088005, 0, 0, 0, -4.1999998, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 113646.0259399, 0, 0.0, 0, 42.5302276, 137.088005, 0, 0, 0, -5.2499999, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 115090.0263671, 0, 0.0, 0, 41.4318084, 137.088005, 0, 0, 0, -2.0999998, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 115841.0264282, 0, 0.0, 0, 39.7715225, 137.088005, 0, 0, 0, -14.6999997, 0, 0, 0, 0, 9.7643, 25.9426, 
0:0:0, 116619.0264282, 0, 0.0, 0, 38.2757339, 137.088005, 0, 0, 0, -12.6000003, 0, 0, 0, 0, 9.8080, 25.9426, 
0:0:0, 117426.0268859, 0, 0.0, 0, 36.9419631, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 119118.0273513, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -280.3500213, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 119601.0274047, 0, 0.0, 0, 34.9151115, 137.088005, 0, 0, 0, 486.1500244, 0, 0, 0, 0, 9.7263, 25.7137, 
0:0:0, 120507.0273742, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -259.3500213, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 121876.0275878, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -255.1500091, 0, 0, 0, 0, 9.8080, 25.9426, 
0:0:0, 123186.0278396, 0, 0.0, 0, 36.9928016, 137.088005, 0, 0, 0, 16.7999992, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 123958.027893, 0, 0.0, 0, 39.3671531, 137.088005, 0, 0, 0, 19.9500007, 0, 0, 0, 0, 9.7643, 25.7137, 
0:0:0, 124701.0281372, 0, 0.0, 0, 40.7049675, 137.088005, 0, 0, 0, 11.5500001, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 125427.0283508, 0, 0.0, 0, 41.4884452, 137.088005, 0, 0, 0, 6.3000001, 0, 0, 0, 0, 9.7263, 25.7137, 
0:0:0, 126871.0283813, 0, 0.0, 0, 42.1039085, 137.088005, 0, 0, 0, 7.3499998, 0, 0, 0, 0, 9.7643, 25.7137, 
0:0:0, 127603.0288696, 0, 0.0, 0, 40.7393379, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 129057.0292968, 0, 0.0, 0, 41.7480163, 137.088005, 0, 0, 0, 2.0999998, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 129788.0293579, 0, 0.0, 0, 41.2863616, 137.088005, 0, 0, 0, -4.1999998, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 130531.0293273, 0, 0.0, 0, 40.3774337, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 132049.029663, 0, 0.0, 0, 39.1900596, 137.088005, 0, 0, 0, -3.15, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 132820.0297241, 0, 0.0, 0, 39.2194633, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.7643, 25.7137, 
0:0:0, 133578.0298156, 0, 0.0, 0, 39.8405723, 137.088005, 0, 0, 0, 5.2499999, 0, 0, 0, 0, 9.7643, 25.5550, 
0:0:0, 135111.030281, 0, 0.0, 0, 39.2931709, 137.088005, 0, 0, 0, 1.0499999, 0, 0, 0, 0, 9.8080, 25.9426, 
0:0:0, 135876.0303344, 0, 0.0, 0, 40.0184974, 137.088005, 0, 0, 0, 6.3000001, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 136612.0303344, 0, 0.0, 0, 40.5339889, 137.088005, 0, 0, 0, 4.1999998, 0, 0, 0, 0, 9.8080, 25.9426, 
0:0:0, 138028.0307617, 0, 0.0, 0, 42.7894096, 137.088005, 0, 0, 0, 1.0499999, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 138712.0308227, 0, 0.0, 0, 44.191204, 137.088005, 0, 0, 0, 13.6499995, 0, 0, 0, 0, 9.7643, 25.7137, 
0:0:0, 139372.0312805, 0, 0.0, 0, 45.9680938, 137.088005, 0, 0, 0, 17.8500003, 0, 0, 0, 0, 9.7263, 25.7137, 
0:0:0, 140672.031311, 0, 0.0, 0, 46.8096961, 137.088005, 0, 0, 0, 5.2499999, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 141947.0314941, 0, 0.0, 0, 47.490158, 137.088005, 0, 0, 0, 4.1999998, 0, 0, 0, 0, 9.7263, 25.7137, 
0:0:0, 142577.0316467, 0, 0.0, 0, 47.7189712, 137.088005, 0, 0, 0, 2.0999998, 0, 0, 0, 0, 9.7263, 25.7137, 
0:0:0, 143849.0317993, 0, 0.0, 0, 47.106163, 137.088005, 0, 0, 0, -6.3000001, 0, 0, 0, 0, 9.7643, 25.9426, 
0:0:0, 144505.0320129, 0, 0.0, 0, 45.4518012, 137.088005, 0, 0, 0, -16.7999992, 0, 0, 0, 0, 9.8080, 25.9426, 
0:0:0, 145879.0322875, 0, 0.0, 0, 42.8449401, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, 9.8080, 25.9426, 
0:0:0, 146600.0322875, 0, 0.0, 0, 41.3589591, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 148123.0327224, 0, 0.0, 0, 38.4517135, 137.088005, 0, 0, 0, -12.6000003, 0, 0, 0, 0, 9.8080, 25.9426, 
0:0:0, 148931.0327758, 0, 0.0, 0, 36.8753661, 137.088005, 0, 0, 0, -12.6000003, 0, 0, 0, 0, 9.7643, 25.7137, 
0:0:0, 149774.0332641, 0, 0.0, 0, 35.3499793, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 150654.031311, 0, 0.0, 0, 33.783657, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 151565.0314636, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -248.8500213, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 152468.0316467, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 153933.0317993, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -231.0000152, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 154693.0320434, 0, 0.0, 0, 27.8752994, 137.088005, 0, 0, 0, 246.7500152, 0, 0, 0, 0, 9.7643, 25.7137, 
0:0:0, 155598.032257, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -206.8500213, 0, 0, 0, 0, 9.7263, 25.7137, 
0:0:0, 156432.032257, 0, 0.0, 0, 25.3461646, 137.088005, 0, 0, 0, 203.7000122, 0, 0, 0, 0, 9.8080, 25.9426, 
0:0:0, 158038.0327148, 0, 0.0, 0, 29.0456256, 137.088005, 0, 0, 0, 282.4500274, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 158943.0327758, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -215.2500152, 0, 0, 0, 0, 9.7643, 25.9426, 
0:0:0, 159555.0332336, 0, 0.0, 0, 30.2736568, 137.088005, 0, 0, 0, 331.8000182, 0, 0, 0, 0, 9.7643, 25.7137, 
0:0:0, 160460.0351867, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -224.7000122, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 161857.0354003, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -247.8000182, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 162445.0355529, 0, 0.0, 0, 31.6910304, 137.088005, 0, 0, 0, 362.2500305, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 163862.0357055, 0, 0.0, 0, 31.6377467, 137.088005, 0, 0, 0, 416.8500366, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 164764.0359497, 0, 0.0, 0, 33.7479133, 137.088005, 0, 0, 0, 14.6999997, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 165651.0361938, 0, 0.0, 0, 34.3535461, 137.088005, 0, 0, 0, 4.1999998, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 166514.0361633, 0, 0.0, 0, 35.0099525, 137.088005, 0, 0, 0, 4.1999998, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 168192.0366287, 0, 0.0, 0, 36.3974838, 137.088005, 0, 0, 0, 3.15, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 169014.0371093, 0, 0.0, 0, 36.9144324, 137.088005, 0, 0, 0, 4.1999998, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 169808.0371704, 0, 0.0, 0, 37.8804588, 137.088005, 0, 0, 0, 7.3499998, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 170593.039093, 0, 0.0, 0, 38.2749557, 137.088005, 0, 0, 0, 3.15, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 171374.0392761, 0, 0.0, 0, 38.4454269, 137.088005, 0, 0, 0, 1.0499999, 0, 0, 0, 0, 9.7643, 25.7137, 
0:0:0, 172940.0394897, 0, 0.0, 0, 38.7685966, 137.088005, 0, 0, 0, 2.0999998, 0, 0, 0, 0, 9.7643, 25.7137, 
0:0:0, 173732.0396118, 0, 0.0, 0, 37.4708785, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 174504.0398254, 0, 0.0, 0, 40.3134193, 137.088005, 0, 0, 0, 24.1499996, 0, 0, 0, 0, 9.8080, 25.5550, 
0:0:0, 175797.0401, 0, 0.0, 0, 48.9873199, 137.088005, 0, 0, 0, 33.5999984, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 176402.0400695, 0, 0.0, 0, 50.1773185, 137.088005, 0, 0, 0, 12.6000003, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 177512.0405578, 0, 0.0, 0, 56.2926254, 137.088005, 0, 0, 0, 26.2499999, 0, 0, 0, 0, 9.7263, 25.7137, 
0:0:0, 178551.0405578, 0, 0.0, 0, 59.2714462, 137.088005, 0, 0, 0, 19.9500007, 0, 0, 0, 0, 9.8080, 25.7137, 
0:0:0, 179548.0410461, 0, 0.0, 0, 61.5514182, 137.088005, 0, 0, 0, 25.2000007, 0, 0, 0, 0, 9.7263, 25.7137, 
0:0:0, 180538.039093, 0, 0.0, 0, 60.9059371, 137.088005, 0, 0, 0, 3.15, 0, 0, 0, 0, 9.8080, 25.7137, 
