Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Calibration timed-out...Offset is set as default: 507 Hz GPS lost
0:0:0, 34983.0066528, 0, 0.0, 0, 60.1851768, 137.088005, 0, 0, 0, 15.75, 0, 0, 0, 0, 16.4669, 25.1293, 
0:0:0, 35476.0068664, 0, 0.0, 0, 61.6623496, 137.088005, 0, 0, 0, 19.9500007, 0, 0, 0, 0, 20.1971, 25.1293, 
0:0:0, 35530.0068664, 0, 0.0, 0, 61.6623496, 137.088005, 0, 0, 0, 19.9500007, 0, 0, 0, 0, 20.1971, 24.9167, 
0:0:0, 35957.0068969, 0, 0.0, 0, 62.5758628, 137.088005, 0, 0, 0, 12.6000003, 0, 0, 0, 0, 12.7647, 25.1293, 
0:0:0, 36435.0068664, 0, 0.0, 0, 63.1862564, 137.088005, 0, 0, 0, 8.3999996, 0, 0, 0, 0, 8.6023, 25.1293, 
0:0:0, 36489.0068664, 0, 0.0, 0, 63.1862564, 137.088005, 0, 0, 0, 8.3999996, 0, 0, 0, 0, 8.6023, 25.1293, 
0:0:0, 36920.0068969, 0, 0.0, 0, 61.7696266, 137.088005, 0, 0, 0, -18.8999996, 0, 0, 0, 0, -19.6776, 25.1293, 
0:0:0, 37413.0073547, 0, 0.0, 0, 60.8665351, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, -12.3119, 25.1293, 
0:0:0, 37468.0073547, 0, 0.0, 0, 60.8665351, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, -12.3119, 25.1293, 
0:0:0, 37915.0073852, 0, 0.0, 0, 59.7931366, 137.088005, 0, 0, 0, -13.6499995, 0, 0, 0, 0, -14.4145, 25.1293, 
0:0:0, 38424.0073547, 0, 0.0, 0, 58.9188384, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, -11.5587, 25.1293, 
0:0:0, 38478.0073547, 0, 0.0, 0, 58.9188384, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, -11.5587, 25.1293, 
0:0:0, 38941.0073852, 0, 0.0, 0, 58.0607795, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, -11.1518, 25.1293, 
0:0:0, 39468.007843, 0, 0.0, 0, 57.0244483, 137.088005, 0, 0, 0, -12.6000003, 0, 0, 0, 0, -13.2662, 25.1293, 
0:0:0, 39522.007843, 0, 0.0, 0, 57.0244483, 137.088005, 0, 0, 0, -12.6000003, 0, 0, 0, 0, -13.2662, 25.1293, 
0:0:0, 40001.0078124, 0, 0.0, 0, 56.282524, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, -9.3615, 25.1293, 
0:0:0, 40545.007843, 0, 0.0, 0, 55.2919197, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, -12.2667, 25.2783, 
0:0:0, 40604.0078735, 0, 0.0, 0, 55.2919197, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, -12.2667, 25.1293, 
0:0:0, 41098.0079956, 0, 0.0, 0, 54.2322273, 137.088005, 0, 0, 0, -12.6000003, 0, 0, 0, 0, -12.8956, 25.1293, 
0:0:0, 41152.0080032, 0, 0.0, 0, 54.2322273, 137.088005, 0, 0, 0, -12.6000003, 0, 0, 0, 0, -12.8956, 25.1293, 
0:0:0, 41659.0080566, 0, 0.0, 0, 53.4193458, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, -9.7454, 25.1293, 
0:0:0, 42231.0081939, 0, 0.0, 0, 52.5291023, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, -10.4779, 25.1293, 
0:0:0, 42286.0081939, 0, 0.0, 0, 52.5291023, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, -10.4779, 25.1293, 
0:0:0, 42813.0082397, 0, 0.0, 0, 51.4504814, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, -12.4776, 25.1293, 
0:0:0, 43405.0083312, 0, 0.0, 0, 50.5901145, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, -9.7751, 25.1293, 
0:0:0, 43459.0083312, 0, 0.0, 0, 50.5901145, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, -9.7751, 25.2783, 
0:0:0, 44010.0085449, 0, 0.0, 0, 49.6386031, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, -10.5908, 25.1293, 
0:0:0, 44626.0086059, 0, 0.0, 0, 48.5512657, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, -11.8736, 25.1293, 
0:0:0, 44681.0086059, 0, 0.0, 0, 48.5512657, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, -11.8736, 25.2783, 
0:0:0, 45254.0088043, 0, 0.0, 0, 47.6730308, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, -9.4174, 25.1293, 
0:0:0, 45313.0088195, 0, 0.0, 0, 47.6730308, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, -9.4174, 25.2783, 
0:0:0, 45895.00885, 0, 0.0, 0, 46.7794456, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, -9.3823, 25.1293, 
0:0:0, 46550.0088195, 0, 0.0, 0, 45.6835212, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, -11.2742, 25.1293, 
0:0:0, 46601.00885, 0, 0.0, 0, 45.6835212, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, -11.2742, 25.1293, 
0:0:0, 47217.0092926, 0, 0.0, 0, 44.8387985, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, -8.5158, 25.1293, 
0:0:0, 47277.0092926, 0, 0.0, 0, 44.8387985, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, -8.5158, 25.2783, 
0:0:0, 47900.0093383, 0, 0.0, 0, 43.9445571, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, -8.8141, 25.1293, 
0:0:0, 48596.0093078, 0, 0.0, 0, 42.9858779, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, -9.2595, 25.1293, 
0:0:0, 48651.0093383, 0, 0.0, 0, 42.9858779, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, -9.2595, 25.1293, 
0:0:0, 49310.0097961, 0, 0.0, 0, 41.9714927, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, -9.5688, 25.2783, 
0:0:0, 49370.0097961, 0, 0.0, 0, 41.9714927, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, -9.5688, 25.1293, 
0:0:0, 50041.0078124, 0, 0.0, 0, 41.0186233, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, -8.7727, 25.2783, 
0:0:0, 50791.0078735, 0, 0.0, 0, 39.9344176, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, -9.7374, 25.1293, 
0:0:0, 50844.0078735, 0, 0.0, 0, 39.9344176, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, -9.7374, 25.1293, 
