Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Received message 1. Received message 2. Received message 3. Received message 4. Received message 5. Received message 6. Calibration complete! Offset is: 509 Hz. 
0:0:0, 48970.0093383, 0, 0.0, 0, 43.1292304, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, -9.7213, 27.9891, 
0:0:0, 49027.0097656, 0, 0.0, 0, 43.1292304, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, -9.7213, 27.9891, 
0:0:0, 49681.0098266, 0, 0.0, 0, 42.1321907, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, -9.7213, 28.1414, 
0:0:0, 49742.0098266, 0, 0.0, 0, 42.1321907, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, -9.7213, 27.9891, 
0:0:0, 50408.007843, 0, 0.0, 0, 41.0190696, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, -9.4073, 27.9891, 
0:0:0, 50464.007843, 0, 0.0, 0, 41.0190696, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, -9.4073, 27.9891, 
0:0:0, 51152.0080032, 0, 0.0, 0, 40.1380081, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -9.4073, 28.1414, 
0:0:0, 51919.0080566, 0, 0.0, 0, 39.1965866, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -9.4073, 27.9891, 
0:0:0, 51977.0080566, 0, 0.0, 0, 39.1965866, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -9.4073, 27.9891, 
0:0:0, 52699.0082397, 0, 0.0, 0, 38.0990486, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, -8.5807, 27.9891, 
0:0:0, 52763.0082397, 0, 0.0, 0, 38.0990486, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, -8.5807, 27.9891, 
0:0:0, 53502.0083312, 0, 0.0, 0, 37.1490859, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -8.5807, 27.9891, 
0:0:0, 53565.0083312, 0, 0.0, 0, 37.1490859, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -8.5807, 27.9891, 
0:0:0, 54329.0085754, 0, 0.0, 0, 36.1728935, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -8.5807, 27.9891, 
0:0:0, 55180.0087966, 0, 0.0, 0, 35.1030197, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, -8.1290, 27.9891, 
0:0:0, 55235.0088043, 0, 0.0, 0, 35.1030197, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, -8.1290, 28.1414, 
0:0:0, 56056.008789, 0, 0.0, 0, 34.0409545, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -8.1290, 28.1414, 
0:0:0, 56118.0087966, 0, 0.0, 0, 34.0409545, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -8.1290, 27.9891, 
0:0:0, 56960.00885, 0, 0.0, 0, 33.0479469, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -8.1290, 27.9891, 
0:0:0, 57015.0092773, 0, 0.0, 0, 33.0479469, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -8.1290, 27.9891, 
0:0:0, 57895.0093383, 0, 0.0, 0, 31.925991, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -7.8733, 28.1414, 
0:0:0, 57956.0093383, 0, 0.0, 0, 31.925991, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -7.8733, 27.9363, 
0:0:0, 58863.0093383, 0, 0.0, 0, 30.8372344, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -7.8733, 27.9891, 
0:0:0, 58919.0093383, 0, 0.0, 0, 30.8372344, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -7.8733, 28.1414, 
0:0:0, 59830.0098266, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -415.8000182, 0, 0, 0, 0, -7.8733, 27.9891, 
0:0:0, 59883.0098266, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -415.8000182, 0, 0, 0, 0, -7.8733, 27.9891, 
0:0:0, 60792.0117797, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, -86.3794, 28.1414, 
0:0:0, 60843.0117797, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, -86.3794, 27.9891, 
0:0:0, 61447.0119323, 0, 0.0, 0, 28.0468902, 137.088005, 0, 0, 0, 177.4500045, 0, 0, 0, 0, -86.3794, 27.9891, 
0:0:0, 61504.0119323, 0, 0.0, 0, 28.0468902, 137.088005, 0, 0, 0, 177.4500045, 0, 0, 0, 0, -86.3794, 28.1414, 
0:0:0, 62413.0121154, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -343.3500366, 0, 0, 0, 0, -86.3794, 27.9891, 
0:0:0, 62472.0121154, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -343.3500366, 0, 0, 0, 0, -86.3794, 28.1414, 
0:0:0, 63131.0122146, 0, 0.0, 0, 26.2517242, 137.088005, 0, 0, 0, 155.4000015, 0, 0, 0, 0, 64.3085, 27.9891, 
0:0:0, 64040.0124511, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, -300.3000182, 0, 0, 0, 0, 64.3085, 28.1414, 
