Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Received message 1. Received message 2. Received message 3. Received message 4. Received message 5. Calibration timed-out...Offset is set as default: 507 Hz GPS lost
0:0:0, 45342.0088195, 0, 0.0, 0, 45.5806083, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, -10.6545, 26.9279, 
0:0:0, 45396.0088195, 0, 0.0, 0, 45.5806083, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, -10.6545, 26.9279, 
0:0:0, 46013.008789, 0, 0.0, 0, 44.6578979, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, -9.2593, 26.7199, 
0:0:0, 46699.00885, 0, 0.0, 0, 43.6752891, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, -9.6339, 26.9279, 
0:0:0, 46754.00885, 0, 0.0, 0, 43.6752891, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, -9.6339, 26.9279, 
0:0:0, 47399.0093078, 0, 0.0, 0, 42.7359619, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, -9.186, 26.9279, 
0:0:0, 47456.0093078, 0, 0.0, 0, 42.7359619, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, -9.186, 26.9279, 
0:0:0, 48117.0092849, 0, 0.0, 0, 41.6860503, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, -9.8454, 26.9279, 
0:0:0, 48179.0092849, 0, 0.0, 0, 41.6860503, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, -9.8454, 26.7199, 
0:0:0, 48852.0093383, 0, 0.0, 0, 40.7746429, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -8.3411, 26.9279, 
0:0:0, 49606.0098266, 0, 0.0, 0, 39.7110939, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, -9.4973, 26.9279, 
0:0:0, 49661.0098266, 0, 0.0, 0, 39.7110939, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, -9.4973, 26.9279, 
0:0:0, 50378.007843, 0, 0.0, 0, 38.7693901, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -8.2041, 26.9279, 
0:0:0, 50434.007843, 0, 0.0, 0, 38.7693901, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -8.2041, 26.9279, 
0:0:0, 51172.0080032, 0, 0.0, 0, 37.8111953, 137.088005, 0, 0, 0, -7.3499998, 0, 0, 0, 0, -8.1266, 26.9279, 
