Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Received message 1. Received message 2. Received message 3. Received message 4. Received message 5. Received message 6. Calibration complete! Offset is: 516 Hz. 
0:0:0, 19001.0039062, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 3627.7505493, 0, 0, 0, 0, 3.9244, 28.7531, 
0:0:0, 19661.0039672, 0, 0.0, 0, 30.4569167, 137.088005, 0, 0, 0, -1842.7502441, 0, 0, 0, 0, 3.9244, 28.9674, 
0:0:0, 20575.0039367, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 3740.1006469, 0, 0, 0, 0, 3.9244, 28.7531, 
0:0:0, 21923.0041503, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 4026.7507324, 0, 0, 0, 0, 3.9244, 28.7531, 
0:0:0, 22411.0043029, 0, 0.0, 0, 35.1564636, 137.088005, 0, 0, 0, -1991.8502197, 0, 0, 0, 0, 3.9244, 28.9065, 
0:0:0, 24138.0046463, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 4174.8005447, 0, 0, 0, 0, 3.9244, 28.7531, 
0:0:0, 25001.0048828, 0, 0.0, 0, 35.7169952, 137.088005, 0, 0, 0, -1380.7502136, 0, 0, 0, 0, 3.9244, 29.1205, 
0:0:0, 25846.0049438, 0, 0.0, 0, 36.257225, 137.088005, 0, 0, 0, 8.3999996, 0, 0, 0, 0, 3.9074, 28.9674, 
0:0:0, 26679.0049438, 0, 0.0, 0, 36.4616584, 137.088005, 0, 0, 0, 3.15, 0, 0, 0, 0, 3.9244, 28.9674, 
0:0:0, 27498.0054016, 0, 0.0, 0, 36.9252967, 137.088005, 0, 0, 0, 7.3499998, 0, 0, 0, 0, 3.9244, 28.9065, 
0:0:0, 29062.0058593, 0, 0.0, 0, 39.0299301, 137.088005, 0, 0, 0, 24.1499996, 0, 0, 0, 0, 3.9074, 28.9065, 
0:0:0, 29833.0059204, 0, 0.0, 0, 39.5192756, 137.088005, 0, 0, 0, 8.3999996, 0, 0, 0, 0, 3.8474, 28.9065, 
0:0:0, 30606.0059204, 0, 0.0, 0, 39.0988655, 137.088005, 0, 0, 0, -6.3000001, 0, 0, 0, 0, 3.9244, 28.9065, 
0:0:0, 31375.0060729, 0, 0.0, 0, 38.8919868, 137.088005, 0, 0, 0, -3.15, 0, 0, 0, 0, 3.9244, 28.7531, 
0:0:0, 32897.0062866, 0, 0.0, 0, 39.4910774, 137.088005, 0, 0, 0, 5.2499999, 0, 0, 0, 0, 3.9244, 29.1205, 
0:0:0, 33669.0064086, 0, 0.0, 0, 39.1265029, 137.088005, 0, 0, 0, -6.3000001, 0, 0, 0, 0, 3.9244, 28.7531, 
0:0:0, 34449.0066223, 0, 0.0, 0, 38.6071243, 137.088005, 0, 0, 0, -8.3999996, 0, 0, 0, 0, 3.9244, 29.1205, 
0:0:0, 36020.0068359, 0, 0.0, 0, 37.9645347, 137.088005, 0, 0, 0, -2.0999998, 0, 0, 0, 0, 3.9244, 28.7531, 
0:0:0, 36809.0068969, 0, 0.0, 0, 38.2306289, 137.088005, 0, 0, 0, 4.1999998, 0, 0, 0, 0, 3.9074, 28.9065, 
0:0:0, 37604.0073852, 0, 0.0, 0, 38.2314071, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 3.9244, 29.1205, 
0:0:0, 38395.0073547, 0, 0.0, 0, 38.4179534, 137.088005, 0, 0, 0, 3.15, 0, 0, 0, 0, 3.9244, 29.1205, 
0:0:0, 39993.0078735, 0, 0.0, 0, 37.4872932, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 3.9244, 28.7531, 
0:0:0, 40800.0078735, 0, 0.0, 0, 37.3633689, 137.088005, 0, 0, 0, -1.0499999, 0, 0, 0, 0, 3.8474, 28.7531, 
0:0:0, 41611.0080566, 0, 0.0, 0, 37.2100601, 137.088005, 0, 0, 0, -2.0999998, 0, 0, 0, 0, 3.9244, 28.9065, 
0:0:0, 42442.0082092, 0, 0.0, 0, 35.9964408, 137.088005, 0, 0, 0, -18.8999996, 0, 0, 0, 0, 3.9074, 28.7531, 
0:0:0, 44150.0085525, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 4067.7006836, 0, 0, 0, 0, 3.9244, 28.9065, 
0:0:0, 45060.008789, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 3.9074, 28.7531, 
0:0:0, 45558.0088195, 0, 0.0, 0, 33.8937988, 137.088005, 0, 0, 0, -1943.5502929, 0, 0, 0, 0, 3.9244, 28.9065, 
0:0:0, 46471.0088195, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 3784.2005004, 0, 0, 0, 0, 3.9244, 28.9065, 
0:0:0, 47861.0093383, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 3644.5505981, 0, 0, 0, 0, 3.9244, 28.9674, 
0:0:0, 48541.0093078, 0, 0.0, 0, 28.9357528, 137.088005, 0, 0, 0, -1808.1002197, 0, 0, 0, 0, 3.9074, 29.1205, 
0:0:0, 49455.0097961, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 3508.0505676, 0, 0, 0, 0, 3.9244, 28.9065, 
0:0:0, 51022.0079956, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 3327.4504699, 0, 0, 0, 0, 3.9244, 29.1205, 
0:0:0, 51912.0080566, 0, 0.0, 0, 25.3117294, 137.088005, 0, 0, 0, -1628.5502929, 0, 0, 0, 0, 3.9244, 28.9065, 
0:0:0, 52831.0082397, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 3146.8505935, 0, 0, 0, 0, 3.9074, 28.9065, 
0:0:0, 53740.0083618, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 3.9244, 29.1205, 
0:0:0, 54453.0085754, 0, 0.0, 0, 22.8589629, 137.088005, 0, 0, 0, -1492.0502624, 0, 0, 0, 0, 3.9244, 28.9065, 
0:0:0, 55366.0088195, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 2861.2504272, 0, 0, 0, 0, 3.9244, 29.1205, 
0:0:0, 57127.0092849, 0, 0.0, 0, 0, 137.088005, 0, 0, 0, 0, 0, 0, 0, 0, 3.9244, 28.9065, 
