Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Calibration timed-out...Offset is set as default: 507 Hz GPS lost
0:0:0, 64474.0124816, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 3.8633, 22.3976, 
0:0:0, 65473.0127258, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 3.9244, 22.3976, 
0:0:0, 66473.0127258, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 3.9244, 22.3976, 
0:0:0, 67473.0132141, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 3.9405, 22.4707, 
0:0:0, 68473.0132141, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 3.9405, 22.3976, 
0:0:0, 69474.0137023, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 3.9405, 22.3976, 
0:0:0, 70473.0156555, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 3.8633, 22.3976, 
0:0:0, 71474.0158386, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 3.9405, 22.3976, 
0:0:0, 72473.0160217, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 3.9405, 22.3976, 
0:0:0, 73474.0161437, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 3.9405, 22.3976, 
0:0:0, 74473.0163879, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 3.9244, 22.3976, 
0:0:0, 75473.016632, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 3.9405, 22.3976, 
0:0:0, 76474.016632, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 3.9405, 22.3976, 
0:0:0, 77473.0171203, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 3.8633, 22.3976, 
0:0:0, 78474.0171203, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 3.8633, 22.3976, 
0:0:0, 79473.0176086, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 3.9405, 22.3976, 
0:0:0, 80474.0156555, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 3.9405, 22.3976, 
0:0:0, 81473.0158386, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 3.9405, 22.3976, 
0:0:0, 82473.0160217, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 3.8633, 22.3976, 
0:0:0, 83473.0161437, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 3.9405, 22.3976, 
0:0:0, 84473.0163879, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 3.9405, 22.3976, 
0:0:0, 85474.016632, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 3.9405, 22.3976, 
0:0:0, 86473.016632, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 3.8633, 22.3976, 
0:0:0, 87474.0171203, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 10.532, 22.4136, 
0:0:0, 88473.0171203, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 10.532, 22.2580, 
0:0:0, 89474.0176086, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 10.532, 22.4136, 
0:0:0, 90473.0156555, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 10.532, 22.2580, 
0:0:0, 91473.0158386, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.9715, 22.4136, 
0:0:0, 92474.0160217, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.9715, 22.6525, 
0:0:0, 93473.0161437, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.9715, 22.4136, 
0:0:0, 94474.0163879, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.9715, 22.6525, 
0:0:0, 95473.016632, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8898, 22.2580, 
0:0:0, 96474.016632, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8898, 22.4136, 
0:0:0, 97473.0171203, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.9270, 22.4136, 
0:0:0, 98473.0171203, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8898, 22.4136, 
0:0:0, 99473.0176086, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8898, 22.4136, 
0:0:0, 100473.023468, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8457, 22.4136, 
0:0:0, 101474.0236511, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8898, 22.4974, 
0:0:0, 102471.0238342, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8898, 22.2580, 
0:0:0, 103474.0239562, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8898, 22.4136, 
0:0:0, 104473.0242004, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8898, 22.2580, 
0:0:0, 105474.0244445, 8150, 0.0, 0, 0, 19.9799994, 0, 0, 0, 0, 0, 0, 0, 0, 9.8898, 22.4136, 
