Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),
16:26:6, 87557.0171203, 1592, 0.0, 100.0800018, 0, 129.6360091, 0, 0, 0, 0, 41.1133575, -102.7107238, 1241.7342071, 0, 9.7263, 22.8813, 
16:26:7, 88506.0171203, 1602, 0.0, 100.4040069, 0, 129.5999984, 0, 0, 0, 0, 41.1133575, -102.7110748, 1241.5891876, 0, 9.8080, 23.1187, 
16:26:8, 89451.0176086, 1615, 0.0, 100.2600021, 0, 129.5280075, 0, 0, 0, 0, 41.1133537, -102.7115249, 1241.5491485, 0, 9.7263, 23.2743, 
16:26:9, 90398.0156555, 1624, 0.0, 100.2960052, 0, 129.4919967, 0, 0, 0, 0, 41.1133537, -102.711853, 1241.4661407, 0, 9.7263, 22.8813, 
16:26:10, 91344.0158386, 1632, 0.0, 100.1520004, 0, 129.4560012, 0, 0, 0, 0, 41.1133537, -102.71212, 1241.5111846, 0, 3.9405, 22.9066, 
16:26:11, 92294.0160064, 1640, 0.0, 100.1880035, 0, 129.4200057, 0, 0, 0, 0, 41.1133537, -102.7123794, 1241.456253, 0, 3.8912, 23.688, 
16:26:11, 93239.0161285, 1642, 0.0, 100.4040069, 0, 129.383995, 0, 0, 0, 0, 41.1133537, -102.712471, 1241.4362335, 0, 3.9074, 22.9948, 
16:26:12, 94183.016365, 1653, 0.0, 100.4040069, 0, 129.3479995, 0, 0, 0, 0, 41.1133537, -102.7128448, 1241.4092559, 0, 3.9074, 22.9948, 
16:26:14, 95127.0166091, 1664, 0.0, 100.6200027, 0, 129.312004, 0, 0, 0, 0, 41.1133537, -102.7132492, 1241.3632354, 0, 3.9074, 22.9948, 
16:26:15, 96086.0166015, 1675, 0.0, 100.512001, 0, 129.2399978, 0, 0, 0, 0, 41.1133499, -102.713623, 1241.3861846, 0, 3.9074, 22.9948, 
