Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),Begin calibration... Waiting for calibration messages.Calibration timed-out...Offset is set as default: 507 Hz GPS lost
0:0:0, 40482.007843, 0, 0.0, 0, 66.3452377, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 40888.0078735, 0, 0.0, 0, 65.4350967, 137.088005, 0, 0, 0, -12.6000003, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 41353.0080261, 0, 0.0, 0, 64.37294, 137.088005, 0, 0, 0, -14.6999997, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 41409.0080261, 0, 0.0, 0, 64.37294, 137.088005, 0, 0, 0, -14.6999997, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 41824.0080566, 0, 0.0, 0, 63.5855216, 137.088005, 0, 0, 0, -10.5, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 42303.0082092, 0, 0.0, 0, 62.6811217, 137.088005, 0, 0, 0, -12.6000003, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 42374.0082092, 0, 0.0, 0, 62.6811217, 137.088005, 0, 0, 0, -12.6000003, 0, 0, 0, 0, 9.8080, 24.9218, 
0:0:0, 42788.0082397, 0, 0.0, 0, 61.7696266, 137.088005, 0, 0, 0, -12.6000003, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 43281.008316, 0, 0.0, 0, 61.0185165, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 43336.0083312, 0, 0.0, 0, 61.0185165, 137.088005, 0, 0, 0, -9.4499997, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 43781.0083618, 0, 0.0, 0, 60.1198005, 137.088005, 0, 0, 0, -11.5500001, 0, 0, 0, 0, 9.7643, 25.3105, 
0:0:0, 44289.0085601, 0, 0.0, 0, 58.9927215, 137.088005, 0, 0, 0, -14.6999997, 0, 0, 0, 0, 9.8080, 25.798, 
0:0:0, 44346.0085754, 0, 0.0, 0, 58.9927215, 137.088005, 0, 0, 0, -14.6999997, 0, 0, 0, 0, 9.8080, 25.798, 
