Time (hh:mm:ss), Time (ms), Displacement (m), Sim Distance (m), GPS Speed (km/h), HallEff Speed (km/h), Target Speed (km/h), Sim Speed (km/h), Power (W), Cadence (rpm), Accel Force (N), Latitude (deg), Longitude (deg), Altitude (m), Heart Rate (bpm), Battery (V), Temperature (C),
16:20:41, 45112.0087966, 613, 0.0, 137.8080062, 0, 134.2439956, 0, 0, 0, 0, 41.1133613, -102.5892562, 1185.7051468, 0, 9.8080, 23.2743, 
16:20:42, 46058.008789, 627, 0.0, 137.3400039, 0, 134.1720046, 0, 0, 0, 0, 41.1133842, -102.5897064, 1186.643135, 0, 9.8080, 23.374, 
16:20:43, 47098.0092773, 647, 0.0, 137.6279983, 0, 134.0640029, 0, 0, 0, 0, 41.1133956, -102.5903472, 1187.7991409, 0, 9.8080, 23.2743, 
16:20:44, 48045.0092773, 662, 0.0, 137.9879989, 0, 133.9919967, 0, 0, 0, 0, 41.1134033, -102.5907974, 1188.3372268, 0, 9.8080, 23.374, 
16:20:45, 49692.0098266, 679, 0.0, 137.9879989, 0, 133.9200057, 0, 0, 0, 0, 41.1134223, -102.5913391, 1189.1072463, 0, 9.8080, 23.374, 
16:20:46, 50638.0078735, 690, 0.0, 137.088005, 0, 133.8479995, 0, 0, 0, 0, 41.11343, -102.5916976, 1189.6981887, 0, 9.8080, 23.374, 
16:20:47, 51588.0080261, 708, 0.0, 137.2679977, 0, 133.7760086, 0, 0, 0, 0, 41.1134414, -102.592247, 1190.5531692, 0, 9.8080, 23.374, 
16:20:49, 52533.0082092, 726, 0.0, 137.2320022, 0, 133.6680068, 0, 0, 0, 0, 41.1134605, -102.5928268, 1191.2122268, 0, 9.7643, 23.1936, 
16:20:50, 53478.0083312, 745, 0.0, 137.664009, 0, 133.5600051, 0, 0, 0, 0, 41.1134796, -102.5934219, 1191.9002151, 0, 9.8080, 23.374, 
16:20:51, 54423.0085754, 753, 0.0, 137.8080062, 0, 133.5239944, 0, 0, 0, 0, 41.1134796, -102.5936965, 1192.162178, 0, 9.7263, 23.1936, 
16:20:51, 55373.0088195, 762, 0.0, 137.8080062, 0, 133.4879989, 0, 0, 0, 0, 41.1134872, -102.5939788, 1192.5412063, 0, 9.8080, 23.374, 
16:20:52, 56321.0088195, 773, 0.0, 137.2320022, 0, 133.4160079, 0, 0, 0, 0, 41.1134986, -102.5943222, 1193.0131301, 0, 9.8080, 23.374, 
16:20:54, 57267.0092926, 796, 0.0, 137.4119949, 0, 133.3080062, 0, 0, 0, 0, 41.1135177, -102.5950546, 1194.063179, 0, 9.8080, 23.374, 
16:20:54, 58212.0092926, 806, 0.0, 138.2399978, 0, 133.2719955, 0, 0, 0, 0, 41.1135215, -102.5953597, 1194.3852004, 0, 9.8080, 23.1936, 
16:20:55, 59170.0097732, 819, 0.0, 138.2040023, 0, 133.2000045, 0, 0, 0, 0, 41.1135292, -102.595787, 1194.7511673, 0, 9.8080, 23.374, 
16:20:56, 60116.0117263, 830, 0.0, 136.9800033, 0, 133.1279983, 0, 0, 0, 0, 41.1135368, -102.5961456, 1195.3401565, 0, 9.8080, 23.374, 
16:20:57, 61072.0119018, 840, 0.0, 137.8080062, 0, 133.0920028, 0, 0, 0, 0, 41.1135444, -102.5964508, 1195.6962356, 0, 9.8080, 23.374, 
16:20:58, 62022.0120849, 861, 0.0, 137.5920028, 0, 132.9840011, 0, 0, 0, 0, 41.1135559, -102.5971374, 1196.5672073, 0, 9.8080, 23.374, 
16:21:0, 63669.012268, 890, 0.0, 137.5560073, 0, 132.8400039, 0, 0, 0, 0, 41.1135749, -102.5980529, 1197.2551956, 0, 9.8080, 23.1936, 
16:21:1, 64613.0125122, 900, 0.0, 137.1960067, 0, 132.7679977, 0, 0, 0, 0, 41.1135826, -102.598381, 1197.5331497, 0, 9.8080, 23.374, 
16:21:1, 65558.0127258, 910, 0.0, 137.3400039, 0, 132.7320022, 0, 0, 0, 0, 41.1135902, -102.5986862, 1197.7261428, 0, 9.8080, 23.1936, 
16:21:2, 66509.0127258, 917, 0.0, 137.3759994, 0, 132.6960067, 0, 0, 0, 0, 41.113594, -102.5989303, 1197.8482131, 0, 9.8080, 23.1936, 
16:21:3, 67454.0132141, 936, 0.0, 137.0519943, 0, 132.6240005, 0, 0, 0, 0, 41.1136131, -102.5995254, 1198.360176, 0, 9.8080, 23.374, 
16:21:5, 68402.0132141, 954, 0.0, 136.1520004, 0, 132.5159988, 0, 0, 0, 0, 41.1136321, -102.6001357, 1199.077217, 0, 9.7643, 23.374, 
16:21:6, 69347.0137023, 965, 0.0, 136.5479965, 0, 132.4800033, 0, 0, 0, 0, 41.1136398, -102.6004867, 1199.5281448, 0, 9.8080, 23.374, 
16:21:6, 70388.0156555, 977, 0.0, 137.1240005, 0, 132.4440078, 0, 0, 0, 0, 41.1136512, -102.6008529, 1199.9202346, 0, 9.7643, 23.1936, 
16:21:7, 71336.0158386, 986, 0.0, 136.1520004, 0, 132.3720016, 0, 0, 0, 0, 41.1136627, -102.6011581, 1200.0862579, 0, 9.8080, 23.1936, 
16:21:8, 72283.0160064, 1001, 0.0, 135.8279952, 0, 132.3360061, 0, 0, 0, 0, 41.1136779, -102.6016387, 1200.6712188, 0, 9.8080, 23.374, 
16:21:9, 73228.0161285, 1011, 0.0, 137.1240005, 0, 132.2639999, 0, 0, 0, 0, 41.1136894, -102.6019668, 1200.970169, 0, 9.8080, 23.374, 
16:21:10, 74177.016365, 1024, 0.0, 137.3400039, 0, 132.2280044, 0, 0, 0, 0, 41.1137008, -102.6023864, 1201.4322051, 0, 9.8080, 23.1936, 
16:21:10, 75123.0166091, 1031, 0.0, 137.4840011, 0, 132.1920089, 0, 0, 0, 0, 41.1137008, -102.6026382, 1201.6812286, 0, 9.8080, 23.374, 
16:21:12, 76069.0166015, 1044, 0.0, 137.4840011, 0, 132.1200027, 0, 0, 0, 0, 41.1137161, -102.6030578, 1202.2482452, 0, 9.8080, 23.374, 
16:21:12, 77020.0170898, 1058, 0.0, 137.5560073, 0, 132.0479965, 0, 0, 0, 0, 41.1137275, -102.6035156, 1202.7912139, 0, 9.7643, 23.374, 
16:21:15, 78673.0171508, 1090, 0.0, 137.4840011, 0, 131.9039992, 0, 0, 0, 0, 41.1137695, -102.6045684, 1204.0832061, 0, 9.8080, 23.374, 
16:21:16, 79620.0176391, 1107, 0.0, 137.5560073, 0, 131.8320083, 0, 0, 0, 0, 41.1137924, -102.6051559, 1204.6571807, 0, 9.7263, 23.374, 
16:21:16, 80565.0156555, 1112, 0.0, 137.5560073, 0, 131.8320083, 0, 0, 0, 0, 41.1138, -102.6053008, 1204.7802276, 0, 9.8080, 23.1936, 
16:21:17, 81523.0158386, 1123, 0.0, 137.5920028, 0, 131.7600021, 0, 0, 0, 0, 41.1138114, -102.6056899, 1205.0862579, 0, 9.8080, 23.374, 
16:21:18, 82469.0160217, 1141, 0.0, 137.3759994, 0, 131.6879958, 0, 0, 0, 0, 41.1138381, -102.6062926, 1205.5021514, 0, 9.8080, 23.4300, 
16:21:19, 83416.0161437, 1155, 0.0, 137.4840011, 0, 131.6160049, 0, 0, 0, 0, 41.1138534, -102.6067504, 1205.6201934, 0, 9.8080, 23.1936, 
16:21:20, 84361.0163879, 1169, 0.0, 137.736, 0, 131.5439987, 0, 0, 0, 0, 41.113861, -102.6072005, 1205.7012481, 0, 9.8080, 23.1936, 
16:21:21, 85309.016632, 1181, 0.0, 137.7000045, 0, 131.5080032, 0, 0, 0, 0, 41.1138763, -102.6075973, 1205.8532256, 0, 9.7643, 23.374, 
16:21:22, 86254.0166168, 1190, 0.0, 137.7719955, 0, 131.4720077, 0, 0, 0, 0, 41.1138877, -102.607933, 1205.9312286, 0, 9.8080, 23.1936, 
16:21:23, 87200.0171051, 1198, 0.0, 137.8440017, 0, 131.435997, 0, 0, 0, 0, 41.1138992, -102.6082076, 1205.9811553, 0, 9.7263, 23.374, 
16:21:24, 88146.0170974, 1212, 0.0, 137.4119949, 0, 131.364006, 0, 0, 0, 0, 41.1139106, -102.6086578, 1206.029251, 0, 9.8080, 23.1936, 
16:21:24, 89096.0175781, 1223, 0.0, 138.0960006, 0, 131.2919998, 0, 0, 0, 0, 41.1139183, -102.6090316, 1206.3671417, 0, 9.8080, 23.1936, 
16:21:26, 90041.0156249, 1239, 0.0, 137.8440017, 0, 131.2200088, 0, 0, 0, 0, 41.1139297, -102.6095657, 1206.7141876, 0, 9.7643, 23.374, 
16:21:28, 91688.0158691, 1274, 0.0, 137.4840011, 0, 131.0759963, 0, 0, 0, 0, 41.1139526, -102.6107558, 1207.1741485, 0, 9.7643, 23.1936, 
16:21:29, 92638.0160522, 1283, 0.0, 137.9879989, 0, 131.0400009, 0, 0, 0, 0, 41.1139602, -102.6110305, 1207.0751495, 0, 9.8080, 23.1936, 
16:21:29, 93583.0161437, 1290, 0.0, 138.4560012, 0, 131.0040054, 0, 0, 0, 0, 41.1139602, -102.6112746, 1207.1421661, 0, 9.8080, 23.1936, 
16:21:30, 94528.0163879, 1302, 0.0, 138.1680068, 0, 130.9679946, 0, 0, 0, 0, 41.1139678, -102.6116714, 1207.265213, 0, 9.7643, 23.1936, 
16:21:32, 95473.016632, 1321, 0.0, 138.1319961, 0, 130.8600082, 0, 0, 0, 0, 41.113964, -102.6123122, 1207.6562041, 0, 9.8080, 23.1936, 
16:21:33, 96437.016632, 1340, 0.0, 138.1680068, 0, 130.788002, 0, 0, 0, 0, 41.113964, -102.6129455, 1207.5362091, 0, 9.8080, 23.4300, 
16:21:34, 97388.0171203, 1347, 0.0, 138.2760085, 0, 130.7520065, 0, 0, 0, 0, 41.1139602, -102.613182, 1207.4672393, 0, 9.8080, 23.1936, 
16:21:34, 98333.0171203, 1354, 0.0, 137.9879989, 0, 130.7159957, 0, 0, 0, 0, 41.1139602, -102.6134032, 1207.2621612, 0, 9.8080, 23.4300, 
16:21:35, 99279.0175933, 1365, 0.0, 138.4560012, 0, 130.6800002, 0, 0, 0, 0, 41.1139526, -102.6137695, 1206.8262481, 0, 9.8080, 23.1936, 
16:21:36, 100240.0234527, 1380, 0.0, 138.4919967, 0, 130.6080093, 0, 0, 0, 0, 41.1139488, -102.6142806, 1206.1111602, 0, 9.7263, 23.374, 
16:21:37, 101185.0236282, 1396, 0.0, 138.888008, 0, 130.5360031, 0, 0, 0, 0, 41.1139411, -102.6148071, 1205.4181671, 0, 9.7643, 23.1936, 
16:21:38, 102132.0238113, 1415, 0.0, 139.2119979, 0, 130.4280013, 0, 0, 0, 0, 41.1139335, -102.6154174, 1204.489212, 0, 9.7263, 23.374, 
16:21:39, 103081.0239257, 1420, 0.0, 138.7080001, 0, 130.4280013, 0, 0, 0, 0, 41.1139297, -102.6156005, 1204.0421905, 0, 9.8080, 23.1936, 
16:21:40, 104029.0241699, 1434, 0.0, 139.1039962, 0, 130.3559951, 0, 0, 0, 0, 41.1139259, -102.616043, 1203.06221, 0, 9.8080, 23.374, 
16:21:42, 105674.024475, 1460, 0.0, 138.8519973, 0, 130.2480087, 0, 0, 0, 0, 41.1139183, -102.616928, 1200.5841827, 0, 9.8080, 23.374, 
16:21:43, 106619.024475, 1472, 0.0, 138.9959945, 0, 130.1760024, 0, 0, 0, 0, 41.1139144, -102.6173248, 1199.6001662, 0, 9.7263, 23.1936, 
16:21:43, 107570.0249328, 1482, 0.0, 138.8519973, 0, 130.140007, 0, 0, 0, 0, 41.1139144, -102.617691, 1198.7031936, 0, 9.7263, 23.1936, 
16:21:44, 108514.0249328, 1490, 0.0, 138.7439956, 0, 130.1039962, 0, 0, 0, 0, 41.1139144, -102.6179275, 1198.0502395, 0, 9.7643, 23.1936, 
16:21:45, 109460.0254211, 1504, 0.0, 138.5999984, 0, 130.0320053, 0, 0, 0, 0, 41.1139106, -102.6184234, 1196.6061477, 0, 9.6829, 23.1936, 
16:21:46, 110407.0254211, 1521, 0.0, 138.5999984, 0, 129.959999, 0, 0, 0, 0, 41.1138992, -102.6189803, 1195.1051712, 0, 9.6829, 23.1936, 
16:21:47, 111357.0256042, 1537, 0.0, 138.6360091, 0, 129.888008, 0, 0, 0, 0, 41.1138992, -102.6195144, 1193.6791457, 0, 9.8080, 23.4300, 
16:21:48, 112304.0257873, 1550, 0.0, 138.3479995, 0, 129.8160018, 0, 0, 0, 0, 41.1138954, -102.6199722, 1192.3231887, 0, 9.8080, 23.1936, 
16:21:49, 113249.0258941, 1556, 0.0, 138.2040023, 0, 129.7800064, 0, 0, 0, 0, 41.1138954, -102.6201553, 1191.7842483, 0, 9.7263, 23.1936, 
16:21:50, 114198.0261306, 1569, 0.0, 138.5280075, 0, 129.7439956, 0, 0, 0, 0, 41.1138915, -102.6206054, 1190.6232375, 0, 9.7263, 23.1936, 
16:21:51, 115145.0263748, 1588, 0.0, 137.8440017, 0, 129.6360091, 0, 0, 0, 0, 41.1138877, -102.6212463, 1188.9501418, 0, 9.7263, 23.1936, 
16:21:52, 116099.0263671, 1604, 0.0, 138.312004, 0, 129.5640029, 0, 0, 0, 0, 41.1138801, -102.6218032, 1187.4901809, 0, 9.8080, 23.4300, 
16:21:53, 117044.0268554, 1611, 0.0, 138.0960006, 0, 129.5280075, 0, 0, 0, 0, 41.1138801, -102.6220397, 1186.8942336, 0, 9.7643, 23.1936, 
16:21:54, 118705.0269165, 1627, 0.0, 137.8799972, 0, 129.4560012, 0, 0, 0, 0, 41.1138725, -102.6225585, 1185.676216, 0, 9.7263, 23.374, 
16:21:55, 119660.0274047, 1645, 0.0, 137.5199966, 0, 129.383995, 0, 0, 0, 0, 41.1138687, -102.6231689, 1184.6681594, 0, 9.8080, 23.374, 
16:21:56, 120607.0274047, 1655, 0.0, 137.2679977, 0, 129.3479995, 0, 0, 0, 0, 41.1138687, -102.6235275, 1184.0531692, 0, 9.8080, 23.1936, 
16:21:57, 121554.0275573, 1668, 0.0, 136.3680038, 0, 129.2760085, 0, 0, 0, 0, 41.113861, -102.6239852, 1183.3002395, 0, 9.8080, 23.1936, 
16:21:58, 122505.0277404, 1679, 0.0, 136.3320083, 0, 129.2399978, 0, 0, 0, 0, 41.113861, -102.6243514, 1182.7881546, 0, 9.7263, 23.1936, 
16:21:59, 123450.0278625, 1687, 0.0, 136.3680038, 0, 129.2040023, 0, 0, 0, 0, 41.113861, -102.6246185, 1182.4601516, 0, 9.8080, 23.374, 
16:22:0, 124395.0281066, 1705, 0.0, 135.9000014, 0, 129.1319961, 0, 0, 0, 0, 41.1138534, -102.6252517, 1182.1201858, 0, 9.8080, 23.1936, 
16:22:1, 125444.0283508, 1724, 0.0, 136.4760055, 0, 129.0239944, 0, 0, 0, 0, 41.1138496, -102.6258773, 1181.7322464, 0, 9.8080, 23.1936, 
16:22:2, 126294.0283355, 1736, 0.0, 136.0080032, 0, 128.9879989, 0, 0, 0, 0, 41.1138496, -102.6263274, 1181.6771926, 0, 9.8080, 23.1936, 
16:22:3, 127240.0288238, 1745, 0.0, 136.3680038, 0, 128.9160079, 0, 0, 0, 0, 41.113842, -102.626625, 1181.8351516, 0, 9.8080, 23.4300, 
16:22:4, 128186.0288162, 1754, 0.0, 135.864006, 0, 128.8799972, 0, 0, 0, 0, 41.113842, -102.6269225, 1182.0421829, 0, 9.7643, 23.1936, 
16:22:5, 129137.0293045, 1763, 0.0, 135.3600082, 0, 128.8440017, 0, 0, 0, 0, 41.113842, -102.6272582, 1182.3992385, 0, 9.7263, 23.1936, 
16:22:5, 130083.0292968, 1773, 0.0, 134.4240035, 0, 128.8080062, 0, 0, 0, 0, 41.1138343, -102.6275787, 1182.8832473, 0, 9.8080, 23.4300, 
16:22:6, 131031.0294799, 1784, 0.0, 133.9919967, 0, 128.7719955, 0, 0, 0, 0, 41.1138343, -102.6279754, 1183.7752151, 0, 9.8080, 23.1936, 
16:22:8, 132677.0297241, 1814, 0.0, 134.3519973, 0, 128.6279983, 0, 0, 0, 0, 41.1138229, -102.629013, 1186.1791458, 0, 9.8080, 23.1936, 
16:22:9, 133627.0298461, 1824, 0.0, 134.4959945, 0, 128.5560073, 0, 0, 0, 0, 41.1138229, -102.6293563, 1187.0762405, 0, 9.8080, 23.1936, 
16:22:10, 134574.0300598, 1833, 0.0, 134.8559951, 0, 128.5199966, 0, 0, 0, 0, 41.1138191, -102.6296539, 1187.8141555, 0, 9.7263, 23.1936, 
16:22:11, 135527.0303039, 1847, 0.0, 133.7399978, 0, 128.4840011, 0, 0, 0, 0, 41.1138114, -102.6301574, 1189.2031936, 0, 9.8080, 23.374, 
16:22:12, 136472.0303039, 1860, 0.0, 134.5320053, 0, 128.4119949, 0, 0, 0, 0, 41.1138038, -102.6306152, 1190.6282424, 0, 9.8080, 23.1936, 
16:22:13, 137423.0307922, 1872, 0.0, 135.1080093, 0, 128.3400039, 0, 0, 0, 0, 41.1138, -102.6310195, 1191.9302444, 0, 9.7263, 23.374, 
16:22:14, 138369.0307922, 1885, 0.0, 135.1800002, 0, 128.3040084, 0, 0, 0, 0, 41.1137962, -102.6314697, 1193.2442092, 0, 9.8080, 23.4300, 
16:22:15, 139324.0312805, 1896, 0.0, 136.6559982, 0, 128.2320022, 0, 0, 0, 0, 41.1137924, -102.6318511, 1194.4441604, 0, 9.8080, 23.4300, 
16:22:16, 140274.0312652, 1907, 0.0, 135.6120071, 0, 128.1960067, 0, 0, 0, 0, 41.1137847, -102.6322478, 1195.2201614, 0, 9.7263, 23.1936, 
16:22:17, 141222.0314483, 1927, 0.0, 135.7200088, 0, 128.088005, 0, 0, 0, 0, 41.1137809, -102.6329421, 1197.1802444, 0, 9.8080, 23.1936, 
16:22:18, 142169.0316238, 1939, 0.0, 135.5759963, 0, 128.0520095, 0, 0, 0, 0, 41.1137695, -102.6333617, 1198.3591995, 0, 9.8080, 23.4300, 
16:22:19, 143115.0317459, 1950, 0.0, 136.3680038, 0, 128.0159988, 0, 0, 0, 0, 41.1137618, -102.6337508, 1199.6442336, 0, 9.8080, 23.1936, 
16:22:20, 144156.03199, 1959, 0.0, 135.6480025, 0, 127.9440002, 0, 0, 0, 0, 41.1137542, -102.6340408, 1200.4772491, 0, 9.7643, 23.1936, 
16:22:21, 145102.0322341, 1976, 0.0, 135.5040054, 0, 127.8720016, 0, 0, 0, 0, 41.113739, -102.6346435, 1202.1232452, 0, 9.7643, 23.1936, 
16:22:22, 146050.0322265, 1990, 0.0, 134.6760024, 0, 127.8359985, 0, 0, 0, 0, 41.1137275, -102.6351012, 1202.9782256, 0, 9.8080, 23.1936, 
16:22:23, 147696.0327758, 2008, 0.0, 136.0799941, 0, 127.7280044, 0, 0, 0, 0, 41.1137199, -102.6357497, 1204.3511504, 0, 9.7263, 23.1936, 
16:22:24, 148647.0327758, 2019, 0.0, 136.2600021, 0, 127.6920013, 0, 0, 0, 0, 41.1137161, -102.6361694, 1205.1261749, 0, 9.7263, 23.1936, 
16:22:26, 149594.0332336, 2037, 0.0, 136.4399948, 0, 127.6200027, 0, 0, 0, 0, 41.1137084, -102.6368026, 1206.2991485, 0, 9.7263, 23.1936, 
16:22:27, 150539.0312805, 2047, 0.0, 136.907997, 0, 127.5480041, 0, 0, 0, 0, 41.1137084, -102.6371688, 1207.1022491, 0, 9.7263, 23.1936, 
16:22:27, 151488.0314636, 2057, 0.0, 136.6559982, 0, 127.512001, 0, 0, 0, 0, 41.1137008, -102.6375274, 1207.7742462, 0, 9.7263, 23.1936, 
16:22:28, 152434.0316467, 2065, 0.0, 135.7919998, 0, 127.4760055, 0, 0, 0, 0, 41.1137008, -102.6377944, 1208.4352569, 0, 9.8080, 23.1936, 
16:22:29, 153380.0317687, 2079, 0.0, 133.3080062, 0, 127.4039993, 0, 0, 0, 0, 41.1137008, -102.6383208, 1209.4832305, 0, 9.8080, 23.1936, 
16:22:30, 154335.0320129, 2093, 0.0, 129.4560012, 0, 127.3680038, 0, 0, 0, 0, 41.113697, -102.6388015, 1210.5531768, 0, 9.8080, 23.4300, 
16:22:31, 155284.0322418, 2103, 0.0, 125.3160018, 0, 127.2960052, 0, 0, 0, 0, 41.1136894, -102.6391753, 1211.5171661, 0, 9.8080, 23.1936, 
