Time [s], O2 [raw], CO2 [ppm], Caliper [deg C], Disk[deg C], Ambient [deg C],
83.0, 0.0, 1231.0, 20.750, 19.600, 20.269, 
84.0, 0.0, 1231.0, 20.750, 19.619, 20.279, 
84.0, 0.0, 1231.0, 20.750, 19.650, 20.250, 
84.0, 0.0, 1267.0, 20.750, 19.639, 20.260, 
85.0, 0.0, 1303.0, 20.750, 19.589, 20.290, 
85.0, 0.0, 1303.0, 20.750, 19.840, 20.399, 
85.0, 0.0, 1303.0, 20.750, 19.860, 20.319, 
86.0, 0.0, 1303.0, 20.750, 19.760, 20.269, 
86.0, 0.0, 1303.0, 20.750, 19.659, 20.309, 
87.0, 0.0, 1388.0, 20.750, 19.699, 20.309, 
87.0, 0.0, 1388.0, 20.750, 19.730, 20.270, 
87.0, 0.0, 1388.0, 20.875, 19.639, 20.309, 
88.0, 0.0, 1388.0, 20.750, 19.779, 20.240, 
88.0, 0.0, 1388.0, 20.750, 19.689, 20.269, 
88.0, 0.0, 1437.0, 20.750, 19.549, 20.300, 
89.0, 0.0, 1486.0, 20.875, 19.760, 20.430, 
89.0, 0.0, 1486.0, 20.750, 19.639, 20.320, 
89.0, 0.0, 1486.0, 20.750, 19.779, 20.329, 
90.0, 0.0, 1486.0, 20.875, 19.680, 20.399, 
90.0, 0.0, 1486.0, 20.750, 19.750, 20.419, 
91.0, 0.0, 1581.0, 20.750, 19.760, 20.540, 
91.0, 0.0, 1581.0, 20.750, 19.659, 20.360, 
91.0, 0.0, 1581.0, 20.750, 19.650, 20.329, 
92.0, 0.0, 1581.0, 20.750, 19.699, 20.279, 
92.0, 0.0, 1581.0, 20.750, 19.689, 20.329, 
92.0, 0.0, 10000.0, 20.750, 19.709, 20.290, 
93.0, 0.0, 1655.0, 20.750, 19.609, 20.290, 
93.0, 0.0, 1655.0, 20.750, 19.620, 20.290, 
94.0, 0.0, 1655.0, 20.750, 19.650, 20.320, 
94.0, 0.0, 1655.0, 20.750, 19.659, 20.300, 
94.0, 0.0, 1687.500, 20.750, 19.800, 20.330, 
95.0, 0.0, 1720.0, 20.750, 19.630, 20.309, 
95.0, 0.0, 1720.0, 20.875, 19.739, 20.319, 
95.0, 0.0, 1720.0, 21.0, 19.800, 20.339, 
96.0, 0.0, 1720.0, 20.875, 19.680, 20.469, 
96.0, 0.0, 1720.0, 20.750, 19.690, 20.360, 
97.0, 0.0, 1788.0, 20.750, 19.720, 20.350, 
97.0, 0.0, 1788.0, 20.750, 19.739, 20.360, 
97.0, 0.0, 1788.0, 20.750, 19.720, 20.319, 
98.0, 0.0, 1788.0, 20.750, 19.720, 20.319, 
98.0, 0.0, 1788.0, 20.750, 19.669, 20.330, 
98.0, 0.0, 1825.500, 20.875, 19.849, 20.429, 
99.0, 0.0, 1863.0, 20.875, 19.779, 20.449, 
99.0, 0.0, 1863.0, 20.750, 19.639, 20.320, 
100.0, 0.0, 1863.0, 20.875, 19.620, 20.329, 
100.0, 0.0, 1863.0, 20.750, 19.680, 20.430, 
100.0, 0.0, 1863.0, 20.875, 19.830, 20.360, 
101.0, 0.0, 1916.0, 20.750, 19.680, 20.339, 
